temp_id,LATITUDEDD_NUM,LONGITUDEDD_NUM,bay,bua,forest,island,island_marine,lga,locality,mainland,named_natural_region,postcode,public_land,ridge,sea,vicgov_region,wb_lake,wb_lake_salt,wetland_swamp
267,-35.92109,143.78264,N,N,N,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
268,-36.59787,147.00964,N,N,Y,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
269,-35.26076,141.1778,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
270,-36.17002,146.64376,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
271,-37.30014,143.06897,N,N,N,N,N,Y,Y,N,N,Y,N,Y,N,N,N,N,N
272,-34.66655,142.48949,N,N,N,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
273,-36.01449,144.4075,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
274,-35.86294,144.31944,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
275,-36.78177,147.05225,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
276,-36.01227,146.25719,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
277,-35.21514,142.11821,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
278,-34.71622,141.6648,N,N,Y,N,N,Y,Y,N,Y,Y,Y,N,N,N,N,N,N
279,-36.69765,142.63296,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
280,-36.91008,142.65432,N,N,Y,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
281,-34.32524,142.29214,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
282,-35.46748,143.46282,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
283,-36.41269,146.02475,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
284,-35.80759,144.34343,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
285,-37.01631,142.38235,N,N,Y,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
286,-36.99768,146.26907,N,N,Y,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
287,-36.60293,144.61932,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
288,-36.20004,146.15865,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
289,-34.71319,142.35602,N,N,N,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
290,-35.16182,142.03074,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
291,-37.14043,144.26037,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
292,-37.14043,144.26037,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
293,-36.98176,143.74669,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
294,-36.13481,146.62948,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
295,-36.72405,141.17216,N,N,N,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
296,-36.59615,142.67218,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
297,-36.26213,143.05126,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
298,-35.43147,141.91189,N,N,N,N,N,Y,Y,N,Y,Y,Y,N,N,N,N,N,N
299,-36.90085,146.0848,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
300,-37.78157,144.56838,N,N,Y,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
301,-36.90011,143.95694,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
302,-36.47551,143.69745,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
303,-36.41498,141.65221,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
304,-36.60293,144.61932,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
305,-37.94795,144.42635,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
306,-37.01631,142.38235,N,N,Y,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
307,-36.6796,144.09444,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
308,-37.18821,143.96702,N,N,Y,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
309,-36.59615,142.67218,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
310,-36.68186,141.91971,N,N,N,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
311,-36.58402,144.66572,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
312,-36.36814,146.37198,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
313,-36.36814,146.37198,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
314,-36.33095,146.1851,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
315,-36.4309,146.16844,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
316,-36.5069,144.33981,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
317,-35.76237,144.29628,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
318,-35.73693,144.2474,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
319,-35.80406,144.34687,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
320,-36.07678,146.19439,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
321,-35.83928,145.0575,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
322,-36.05509,146.18684,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
323,-36.14884,146.18476,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
324,-35.83928,145.0575,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
325,-35.78714,144.35628,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N
326,-35.78714,144.35628,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N
327,-35.83928,145.0575,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
328,-36.69738,144.35452,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
329,-36.11285,142.7452,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
330,-37.06469,142.55194,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
331,-36.36433,146.33523,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
332,-36.74162,144.80094,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
333,-38.21924,146.31071,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,Y,N,N,N
334,-38.40412,143.87756,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
335,-38.33731,142.24576,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
336,-37.28662,144.11748,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
337,-38.3464,147.17695,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,Y,N,N,N
338,-36.15829,146.64159,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
339,-37.20091,142.31923,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
340,-36.81392,144.0862,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
341,-38.33535,146.9533,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,Y,N,N,N
342,-34.76601,142.67258,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
343,-34.42643,141.50852,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
344,-34.53924,141.61473,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
345,-34.53924,141.61473,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
346,-36.84771,142.98022,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
347,-38.61164,146.53012,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,Y,N,N,N
348,-36.80824,144.51612,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
349,-36.80824,144.51612,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
350,-37.3911,144.26708,N,N,Y,N,N,Y,Y,N,N,Y,Y,Y,N,N,N,N,N
351,-37.44999,147.76159,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,Y,N,N,N
352,-37.44999,147.76159,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,Y,N,N,N
353,-37.08346,143.69072,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
354,-38.15452,141.50084,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
355,-38.15038,141.51011,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
356,-37.90959,141.47522,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
357,-38.00089,141.55797,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
358,-38.0315,141.6148,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
359,-38.19747,141.72438,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
360,-38.16013,145.59261,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,Y,N,N,N
361,-38.17141,145.58872,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,Y,N,N,N
362,-37.89482,142.79868,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
363,-38.20047,141.40716,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
364,-37.95021,145.41201,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,Y,Y,N,N
365,-37.9473,141.42285,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
366,-37.79018,141.19026,N,N,Y,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
367,-37.09242,141.78498,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
368,-37.09242,141.78498,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
369,-37.70597,145.14535,N,Y,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
370,-37.49932,142.04625,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
371,-36.3805,146.0872,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
372,-37.95943,145.71882,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,Y,N,N,N
373,-37.95943,145.71882,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,Y,N,N,N
374,-37.95943,145.71882,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,Y,N,N,N
375,-37.93713,145.74665,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,Y,N,N,N
376,-38.01742,145.82088,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,Y,N,N,N
377,-37.95755,145.73878,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,Y,N,N,N
378,-37.81942,145.27252,N,Y,N,N,N,Y,Y,N,N,Y,N,N,N,Y,N,N,N
379,-37.81942,145.27252,N,Y,N,N,N,Y,Y,N,N,Y,N,N,N,Y,N,N,N
380,-38.25387,146.61243,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,Y,N,N,N
381,-36.04376,146.38182,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
382,-36.04376,146.38182,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
383,-37.07174,144.30735,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
384,-37.07174,144.30735,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
385,-36.13533,146.55885,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
386,-36.90544,148.08829,N,N,Y,N,N,Y,Y,N,N,Y,Y,Y,N,Y,N,N,N
387,-37.39164,144.27101,N,N,Y,N,N,Y,Y,N,N,Y,Y,Y,N,N,N,N,N
388,-38.01791,145.23444,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,Y,N,N,N
389,-36.31853,143.54287,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
390,-36.3805,146.0872,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
391,-36.3805,146.0872,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
392,-37.28378,144.09334,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
393,-37.28378,144.09334,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
394,-37.28378,144.09334,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
395,-37.46015,146.12493,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
396,-37.55435,146.12349,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,Y,N,N,N
397,-37.69499,148.7609,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,Y,N,N,N
398,-37.75594,148.75939,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,Y,N,N,N
399,-38.4955,143.7026,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
400,-36.4717,142.0869,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
401,-37.8575,145.857,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,Y,N,N,N
402,-37.2657,144.0714,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
403,-37.2657,144.0714,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
404,-37.2657,144.0714,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
405,-37.304,144.1127,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
406,-37.304,144.1127,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
407,-37.304,144.1127,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
408,-37.304,144.1127,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
409,-37.6589,148.80316,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,Y,N,N,N
410,-37.6589,148.80316,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,Y,N,N,N
411,-36.2358,146.9842,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
412,-36.3722,145.6582,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
413,-36.3447,145.7451,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
414,-36.226,145.79744,N,N,N,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,Y
415,-38.2514,147.20454,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,Y,N,N,N
416,-37.90047,145.59856,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,Y,N,N,N
417,-37.2737,148.08281,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,Y,N,N,N
418,-37.7355,148.03075,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,Y,N,N,N
419,-36.5084,145.31095,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
420,-38.1574,145.16918,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,Y,N,N,N
421,-37.116,142.80407,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
422,-37.1176,142.80525,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
423,-38.0603,146.36638,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,Y,N,N,N
424,-37.7854,145.02332,N,Y,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
425,-38.0924,141.9278,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
426,-38.0924,141.9278,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
427,-37.8197,141.4207,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
428,-37.6166,141.2456,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
429,-37.6166,141.2456,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
430,-37.5696,141.2837,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
431,-37.5696,141.2837,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
432,-38.7634,143.4791,N,N,N,N,N,Y,Y,N,N,Y,N,Y,N,N,N,N,N
433,-38.7634,143.4791,N,N,N,N,N,Y,Y,N,N,Y,N,Y,N,N,N,N,N
434,-38.44,143.2272,N,N,Y,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
435,-38.44,143.2272,N,N,Y,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
436,-37.3864,144.27834,N,N,Y,N,N,Y,Y,N,N,Y,Y,Y,N,N,N,N,N
437,-38.0334,145.1842,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,Y,N,N,N
438,-38.0334,145.1842,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,Y,N,N,N
439,-38.0334,145.1842,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,Y,N,N,N
440,-37.8931,143.36444,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
441,-37.8231,144.09871,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
442,-37.2529,142.62861,N,N,Y,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
443,-34.22879,142.23043,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
444,-37.9604,143.48,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
445,-36.8525,142.3325,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
446,-34.1439,141.8436,N,N,N,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
447,-37.42058,143.13782,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
448,-38.4832,144.89061,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,Y,N,N,N
449,-38.4503,144.92333,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,Y,N,N,N
450,-38.4478,144.92657,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,Y,N,N,N
451,-37.3876,141.99548,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
452,-34.7107,141.08772,N,N,Y,N,N,Y,Y,N,Y,Y,Y,N,N,N,N,N,N
453,-38.2416,147.30392,N,N,Y,N,N,Y,Y,N,N,Y,N,N,N,Y,N,N,N
454,-37.4006,148.18666,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,Y,N,N,N
455,-38.4203,144.1147,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
456,-37.3033,144.1152,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
457,-37.3033,144.1152,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
458,-37.3033,144.1152,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
459,-38.337,144.99949,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,Y,N,N,N
460,-38.2338,147.30959,N,N,Y,N,N,Y,Y,N,N,Y,N,N,N,Y,N,N,N
461,-34.6577,142.92496,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
462,-34.6577,142.92496,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
463,-35.97917,143.11111,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
464,-38.2976,145.18866,N,Y,N,N,N,Y,Y,N,N,Y,N,N,N,Y,N,N,N
465,-37.6615,144.49665,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
466,-38.47094,146.56525,N,N,Y,N,N,Y,Y,N,N,Y,N,Y,N,Y,N,N,N
467,-34.7478,142.50694,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
468,-37.965,145.30032,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,Y,N,N,N
469,-36.0543,147.2173,N,N,N,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
470,-38.3257,145.18967,N,N,N,N,N,Y,Y,N,N,Y,Y,N,N,Y,N,N,N
471,-38.3295,145.19358,N,N,N,N,N,Y,Y,N,N,Y,Y,N,N,Y,N,N,N
472,-37.8572,146.37972,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,Y,N,N,N
473,-37.6718,146.34934,N,N,Y,N,N,Y,Y,N,N,Y,Y,Y,N,Y,N,N,N
474,-38.3511,147.02392,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,Y,N,N,N
475,-38.148,147.1156,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,Y,N,N,N
476,-38.1433,147.10026,N,N,N,N,N,Y,Y,N,N,Y,Y,N,N,Y,N,N,N
477,-38.1457,147.09818,N,N,N,N,N,Y,Y,N,N,Y,Y,N,N,Y,N,N,N
478,-38.1401,146.83309,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,Y,N,N,N
479,-36.5831,143.32889,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
480,-37.4531,144.2036,N,N,Y,N,N,Y,Y,N,N,Y,Y,Y,N,N,N,N,N
481,-37.4104,146.65995,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,Y,N,N,N
482,-37.4104,146.65995,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,Y,N,N,N
483,-37.8381,145.80126,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,Y,N,N,N
484,-37.3279,144.2592,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
485,-37.7939,146.07405,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,Y,N,N,N
486,-37.3309,144.2627,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
487,-37.822024,145.777059,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,Y,N,N,N
488,-34.3717,141.23333,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
489,-36.15,146.65,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
490,-36.52083,145.73194,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
491,-36.4583,141.675,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
492,-36.4583,141.675,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
493,-36.23333,141.84167,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
494,-34.28333,142.1,N,N,N,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
495,-36.23333,141.84167,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
496,-36.9556,144.48472,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
497,-38.2469,147.2089,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,Y,N,N,N
498,-37.48465,141.93557,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
499,-37.28368,144.64453,N,N,Y,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
500,-37.84627,146.42551,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,Y,N,N,N
501,-37.33481,149.27573,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,Y,N,N,N
502,-37.37488,149.3722,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,Y,N,N,N
503,-37.27929,148.79843,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,Y,N,N,N
504,-37.20796,148.86256,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,Y,N,N,N
505,-35.47139,143.46194,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
506,-37.15916,143.75305,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
507,-34.13777,141.32943,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
508,-36.90962,141.84774,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
509,-36.45916,146.09916,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
510,-34.81082,141.77,N,N,Y,N,N,Y,Y,N,Y,Y,Y,N,N,N,N,N,N
511,-36.97487,144.72104,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
512,-36.87626,144.80131,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
513,-37.01656,142.3819,N,N,Y,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
514,-36.75127,143.22217,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
515,-34.37611,141.70027,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
516,-37.10377,144.10688,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
517,-37.01656,142.3819,N,N,Y,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
518,-37.01656,142.3819,N,N,Y,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
519,-37.01656,142.3819,N,N,Y,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
520,-37.64321,144.49327,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
521,-36.55569,146.15683,N,N,Y,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
522,-37.4749,142.18635,N,N,Y,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
523,-36.55569,146.15683,N,N,Y,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
524,-36.88182,144.34716,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
525,-36.81351,141.74107,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
526,-36.92543,144.78409,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
527,-37.01656,142.3819,N,N,Y,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
528,-36.93194,141.94416,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
529,-37.15916,143.75305,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
530,-36.19305,146.58082,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
531,-36.93404,144.72076,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
532,-37.16572,143.63134,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
533,-37.11127,144.0066,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
534,-34.63806,141.83027,N,N,Y,N,N,Y,Y,N,Y,Y,Y,N,N,N,N,N,N
535,-36.15,146.63333,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
536,-37.48935,141.86664,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
