"","RELIABILITY_TXT","SAMPLING_METHOD_DESC","RECORD_TYPE","Point","Point_Distance","Line","Line_Distance","forest","public_land","ridge","vicgov_region","75m_dem_streams_burned_sept2012.tif","Anisotrophic_Heating_Ruggedbess.tif","ecoregion1750.tif","ecoregion2014.tif","ibra_hex.tif","land_cov_use3.tif","log_vertical_distance_saline_wetlands_sept2012.tif","ProtectionIndex.tif","Radiometrics_2014_k.tif","Radiometrics_2014_th.tif","sept2014JanMaxTemp.tif","sept2014JanRainfall.tif","sept2014JulMinTemp.tif","sept2014JulRainfall.tif","vegtpye3_4.tif","wetness_index_saga_sept2012.tif"
"2324","high reliability","Cage trap","Captured and released","mountain",3291.442026,"watercourse_stream",0.003017656,"Y","Y","N","N",1406.59997558594,0.907800018787384,58,127,138,11,3.14039993286133,0.0929000005125999,0.905886352062225,10.6622829437256,225.843597412109,53.8148994445801,25.2700004577637,198.72900390625,11,12.6901998519898
"2325","high reliability","Cage trap","Captured and released","mountain",3663.57529,"road",0.00406999,"Y","Y","Y","N",409.200012207031,-0.571799993515015,53,6,139,106,2.34990000724792,0.14640000462532,0.878911435604095,10.7652750015259,292.601013183594,3.34990000724792,62.4954986572266,55.0875015258789,106,16.5032005310059
"2326","high reliability","Cage trap","Captured and released","mountain",5044.019593,"road",0.002287006,"Y","Y","N","Y",494.399993896484,0.262199997901916,4,101,124,6,2.68359994888306,0.0131000000983477,0.586748838424683,13.5324115753174,265.928314208984,38.8964004516602,65.9469985961914,90.2546997070312,6,11.8870000839233
"2327","high reliability","Cage trap","Captured and released","mountain",4403.196949,"road",0.000927365,"Y","Y","N","N",91,0.00680000009015203,17,92,118,19,1.91890001296997,0.0178999993950129,0.613461136817932,9.59929656982422,293.672485351562,22.923900604248,75.8245010375977,38.3191986083984,112,16.7803993225098
"2328","high reliability","Elliott trap","Captured and released","place",6340.152316,"road",0.005130308,"Y","Y","Y","N",263.799987792969,-1.58980000019074,36,146,131,7,2.39930009841919,0.165299996733665,0,1.76559710502625,239.18620300293,33.8622016906738,72.0922012329102,127.364700317383,7,11.069899559021
"2329","high reliability","Elliott trap","Captured and released","place",429.730434,"coast",0.000286257,"N","Y","N","Y",-1,0,86,173,141,-99,0,0,0,1.76559710502625,261.072509765625,9.92749977111816,99.0725021362305,54.3720016479492,-99,19.4659996032715
"2330","high reliability","Elliott trap","Captured and released","airport",4277.131078,"road",0.028181384,"N","N","N","N",62.4000015258789,-0.00659999996423721,16,95,122,106,1.79690003395081,0.00980000011622906,0,1.76559710502625,275.465606689453,29.5755996704102,61.4244003295898,18.5331993103027,106,15.9794998168945
"2331","high reliability","Elliott trap","Captured and released","airport",4277.131078,"road",0.028181384,"N","N","N","N",62.4000015258789,-0.00659999996423721,16,95,122,106,1.79690003395081,0.00980000011622906,0,1.76559710502625,275.465606689453,29.5755996704102,61.4244003295898,18.5331993103027,106,15.9794998168945
"2332","high reliability","Elliott trap","Captured and released","place",10346.68764,"road",0.015325851,"Y","Y","N","N",2.40000009536743,0.00120000005699694,57,145,129,20,0.560199975967407,0.00410000002011657,0,1.76559710502625,264.711090087891,23.2889003753662,86.7110977172852,46.2888984680176,113,17.9706993103027
"2333","high reliability","Elliott trap","Captured and released","place",10346.68764,"road",0.015325851,"Y","Y","N","N",2.40000009536743,0.00120000005699694,57,145,129,20,0.560199975967407,0.00410000002011657,0,1.76559710502625,264.711090087891,23.2889003753662,86.7110977172852,46.2888984680176,113,17.9706993103027
"2334","high reliability","Elliott trap","Captured and released","place",12581.85337,"watercourse_stream",0.004002623,"Y","Y","N","N",235,0.387800008058548,62,98,122,6,2.37030005455017,0.035300001502037,0,1.76559710502625,260.914001464844,26.5522994995117,68.3662033081055,35.9897003173828,6,14.6054000854492
"2335","high reliability","Elliott trap","Captured and released","place",12581.85337,"watercourse_stream",0.004002623,"Y","Y","N","N",235,0.387800008058548,62,98,122,6,2.37030005455017,0.035300001502037,0,1.76559710502625,260.914001464844,26.5522994995117,68.3662033081055,35.9897003173828,6,14.6054000854492
"2336","high reliability","Elliott trap","Captured and released","place",8853.596351,"watercourse_stream",0.01358263,"N","N","N","N",57.4000015258789,0.0136000001803041,57,145,128,6,1.76670002937317,0.0260000005364418,0.291213870048523,0.99583101272583,267.812408447266,20.9300994873047,90.0526962280273,69.8715972900391,6,16.0172996520996
"2337","high reliability","Elliott trap","Captured and released","place",8853.596351,"watercourse_stream",0.01358263,"N","N","N","N",57.4000015258789,0.0136000001803041,57,145,128,6,1.76670002937317,0.0260000005364418,0.291213870048523,0.99583101272583,267.812408447266,20.9300994873047,90.0526962280273,69.8715972900391,6,16.0172996520996
"2338","high reliability","Elliott trap","Captured and released","airport",5004.551602,"watercourse_river",0.000638368,"Y","Y","N","N",213,-0.301699995994568,40,30,108,6,2.31389999389648,0.0623000003397465,1.4845769405365,15.0689277648926,286.501495361328,24.5435009002685,67.0106964111328,20.7005996704102,6,14.5843000411987
"2339","high reliability","Incidental","Observation","mountain",10829.17594,"watercourse_stream",0.012113391,"Y","Y","Y","Y",713.400024414063,2.07119989395142,46,124,108,7,2.84200000762939,0.0808999985456467,0.91206568479538,9.37994384765625,259.812286376953,45.1916999816895,43.6152000427246,141.771392822266,7,11.4244003295898
"2340","high reliability","Large hair tubes","Identified from hair or scats","place",6771.684401,"watercourse_stream",0.004394704,"N","N","N","Y",228.199996948242,1.25899994373322,40,30,124,6,2.33870005607605,0.0529999993741512,0.218183010816574,10.9661273956299,281.862213134766,33.3014984130859,73.6342010498047,68.6983032226563,6,11.8353004455566
"2341","high reliability","Elliott trap Large","Captured and released","mountain",7092.24643,"watercourse_stream",0.008640821,"Y","Y","N","N",419.600006103516,-0.122800000011921,35,121,80,12,2.50009989738464,0.0197000000625849,1.46071374416351,12.6061849594116,295.935302734375,-0.211099997162819,59.4986000061035,47.4490013122559,12,14.1429996490479
"2342","high reliability","Elliott trap Large","Captured and released","place",2503.900717,"watercourse_stream",0.002549803,"Y","Y","N","N",535.799987792969,0.101000003516674,64,102,114,112,2.64070010185242,0.0434999987483025,0.521793603897095,11.783369064331,281.299285888672,7.37690019607544,53.8572006225586,65.0081024169922,112,15.4158000946045
"2343","high reliability","Elliott trap Large","Captured and released","place",2546.556484,"watercourse_stream",0.004153037,"Y","Y","N","N",555.200012207031,-2.4449999332428,6,76,114,12,2.65910005569458,0.098800003528595,0.755499660968781,7.63089418411255,277.121887207031,9.97519969940186,51.8501014709473,71.9760971069336,12,11.8804998397827
"2344","high reliability","Elliott trap Large","Captured and released","place",2586.454803,"watercourse_stream",0.002922622,"Y","Y","N","N",557.599975585937,-0.0944000035524368,19,100,114,12,2.66160011291504,0.0177999995648861,0.569650590419769,12.0431241989136,281.172088623047,7.52549982070923,53.5904006958008,64.5926971435547,12,13.7391004562378
"2345","high reliability","Elliott trap","Captured and released","mountain",5158.886328,"watercourse_stream",0.010155346,"Y","Y","N","N",778,-2.10730004310608,6,76,103,12,2.88199996948242,0.191300004720688,1.45832991600037,13.5848760604858,287.04150390625,19.3553009033203,48.4300003051758,70.6122970581055,12,10.9952001571655
"2346","high reliability","Elliott trap","Captured and released","place",2413.664063,"watercourse_stream",0.002644019,"Y","Y","N","N",554.200012207031,0.0746999979019165,19,100,114,19,2.6586000919342,0.0208000000566244,0.587586224079132,12.1822118759155,281.790710449219,6.03889989852905,55.0693016052246,65.8139038085938,12,14.6077003479004
"2347","high reliability","Small hair tubes","Identified from hair or scats","place",2413.664063,"watercourse_stream",0.002644019,"Y","Y","N","N",554.200012207031,0.0746999979019165,19,100,114,19,2.6586000919342,0.0208000000566244,0.587586224079132,12.1822118759155,281.790710449219,6.03889989852905,55.0693016052246,65.8139038085938,12,14.6077003479004
"2348","high reliability","Elliott trap","Captured and released","mountain",7244.303739,"watercourse_stream",0.013074202,"Y","Y","N","N",750.599975585938,-12.583399772644,46,124,88,7,2.86339998245239,0.151600003242493,1.39366626739502,11.1013708114624,270.331512451172,37.7252998352051,37.6614990234375,148.986892700195,7,10.4867000579834
"2349","high reliability","Elliott trap","Captured and released","mountain",7244.303739,"watercourse_stream",0.013074202,"Y","Y","N","N",750.599975585938,-12.583399772644,46,124,88,7,2.86339998245239,0.151600003242493,1.39366626739502,11.1013708114624,270.331512451172,37.7252998352051,37.6614990234375,148.986892700195,7,10.4867000579834
"2350","high reliability","Elliott trap","Captured and released","mountain",7244.303739,"watercourse_stream",0.013074202,"Y","Y","N","N",750.599975585938,-12.583399772644,46,124,88,7,2.86339998245239,0.151600003242493,1.39366626739502,11.1013708114624,270.331512451172,37.7252998352051,37.6614990234375,148.986892700195,7,10.4867000579834
"2351","high reliability","Cage trap","Captured and released","mountain",7244.303739,"watercourse_stream",0.013074202,"Y","Y","N","N",750.599975585938,-12.583399772644,46,124,88,7,2.86339998245239,0.151600003242493,1.39366626739502,11.1013708114624,270.331512451172,37.7252998352051,37.6614990234375,148.986892700195,7,10.4867000579834
"2352","high reliability","Cage trap","Captured and released","mountain",7244.303739,"watercourse_stream",0.013074202,"Y","Y","N","N",750.599975585938,-12.583399772644,46,124,88,7,2.86339998245239,0.151600003242493,1.39366626739502,11.1013708114624,270.331512451172,37.7252998352051,37.6614990234375,148.986892700195,7,10.4867000579834
"2353","high reliability","Cage trap","Captured and released","mountain",7244.303739,"watercourse_stream",0.013074202,"Y","Y","N","N",750.599975585938,-12.583399772644,46,124,88,7,2.86339998245239,0.151600003242493,1.39366626739502,11.1013708114624,270.331512451172,37.7252998352051,37.6614990234375,148.986892700195,7,10.4867000579834
"2354","high reliability","Elliott trap","Captured and released","place",6770.707748,"watercourse_river",0.00986516,"Y","Y","Y","N",237.399993896484,7.90810012817383,36,146,131,7,2.35430002212524,0.189600005745888,0,1.76559710502625,243.845397949219,30.1417999267578,73.9126968383789,116.198600769043,7,11.8360004425049
"2355","high reliability","Elliott trap","Captured and released","place",6770.707748,"watercourse_river",0.00986516,"Y","Y","Y","N",237.399993896484,7.90810012817383,36,146,131,7,2.35430002212524,0.189600005745888,0,1.76559710502625,243.845397949219,30.1417999267578,73.9126968383789,116.198600769043,7,11.8360004425049
"2356","high reliability","Elliott trap","Captured and released","mountain",15425.0451,"watercourse_river",0.004110249,"Y","Y","N","N",822.599975585938,-1.83700001239777,6,76,92,12,2.90759992599487,0.0860000029206276,1.89132082462311,12.4138946533203,283.492401123047,26.1571006774902,30.0044994354248,80.8392028808594,12,10.7683000564575
"2357","high reliability","Elliott trap","Captured and released","place",7772.555084,"watercourse_river",0.004594445,"Y","Y","N","N",606.200012207031,-5.97259998321533,18,67,87,6,2.78229999542236,0.100100003182888,0.099234513938427,3.53251981735229,257.963592529297,52.967399597168,33.068000793457,71.8610000610352,6,10.6791000366211
"2358","high reliability","Pitfall with drift fence","Observation","mountain",8715.191277,"road",0.000610512,"Y","Y","N","N",297.200012207031,0.698400020599365,63,65,115,6,2.47189998626709,0.137099996209145,2.49295210838318,9.68146705627441,279.472198486328,39.7187004089355,48.4213981628418,56.8423004150391,6,15.2929000854492
"2359","high reliability","Pitfall with drift fence","Observation","mountain",8715.191277,"road",0.000610512,"Y","Y","N","N",297.200012207031,0.698400020599365,63,65,115,6,2.47189998626709,0.137099996209145,2.49295210838318,9.68146705627441,279.472198486328,39.7187004089355,48.4213981628418,56.8423004150391,6,15.2929000854492
"2360","high reliability","Elliott trap","Captured and released","mountain",7332.804485,"watercourse_stream",0.003848141,"Y","Y","N","N",267.399993896484,1.35290002822876,63,65,99,6,2.42799997329712,0.0935999974608421,0,0,254.041702270508,45.8480987548828,71.478401184082,60.4653015136719,6,11.292200088501
"2361","high reliability","Pitfall with drift fence","Captured and released","place",8518.405171,"watercourse_river",0.000444698,"Y","Y","N","N",200.199996948242,-0.422199994325638,22,71,99,6,2.30200004577637,0.0109000001102686,0,1.76559710502625,264.061492919922,44.7270011901856,67.113899230957,58.8111000061035,6,12.8232002258301
"2362","high reliability","Elliott trap","Captured and released","mountain",9179.363166,"watercourse_stream",0.008419708,"Y","Y","N","N",1147.59997558594,-6.46710014343262,7,105,135,11,3.05410003662109,0.0709000006318092,1.9657701253891,13.2817058563232,248.570693969727,47.0553016662598,12.7166004180908,120.837699890137,11,10.1538000106812
"2363","high reliability","Elliott trap","Captured and released","mountain",9179.363166,"watercourse_stream",0.008419708,"Y","Y","N","N",1147.59997558594,-6.46710014343262,7,105,135,11,3.05410003662109,0.0709000006318092,1.9657701253891,13.2817058563232,248.570693969727,47.0553016662598,12.7166004180908,120.837699890137,11,10.1538000106812
"2364","high reliability","Elliott trap","Captured and released","place",9691.713625,"road",2.69e-05,"Y","Y","N","N",726.200012207031,-2.02369999885559,18,67,115,6,2.85940003395081,0.0856999978423119,1.67943775653839,7.26088428497315,260.963195800781,44.7338981628418,23.7521991729736,55.6430015563965,6,11.9069004058838
"2365","high reliability","Cage trap","Captured and released","place",9691.713625,"road",2.69e-05,"Y","Y","N","N",726.200012207031,-2.02369999885559,18,67,115,6,2.85940003395081,0.0856999978423119,1.67943775653839,7.26088428497315,260.963195800781,44.7338981628418,23.7521991729736,55.6430015563965,6,11.9069004058838
"2366","high reliability","Elliott trap","Captured and released","place",7673.088358,"road",0.000841438,"Y","Y","N","N",711.799987792969,-0.662500023841858,14,29,115,12,2.85060000419617,0.0353999994695187,1.64771163463593,12.6993551254273,265.395904541016,39.2532005310059,22.8050994873047,50.624698638916,12,11.5418996810913
"2367","high reliability","Incidental","Observation","place",11563.77323,"watercourse_river",0.008624538,"Y","Y","N","N",992.400024414063,0.910799980163574,68,73,87,7,2.99600005149841,0.0524999983608723,0,1.76559710502625,244.696395874023,65.3560028076172,17.6567993164063,89.2730026245117,7,13.4771003723145
"2368","high reliability","Cage trap","Captured and released","place",11563.77323,"watercourse_river",0.008624538,"Y","Y","N","N",992.400024414063,0.910799980163574,68,73,87,7,2.99600005149841,0.0524999983608723,0,1.76559710502625,244.696395874023,65.3560028076172,17.6567993164063,89.2730026245117,7,13.4771003723145
"2369","high reliability","Cage trap","Captured and released","place",5132.24509,"watercourse_stream",0.005613691,"Y","Y","N","N",225.399993896484,0.743799984455109,63,65,115,6,2.35330009460449,0.0758000016212463,0,1.76559710502625,278.017211914062,43.6048011779785,59.4070014953613,56.130298614502,6,14.3034000396728
"2370","high reliability","Elliott trap","Captured and released","place",5132.24509,"watercourse_stream",0.005613691,"Y","Y","N","N",225.399993896484,0.743799984455109,63,65,115,6,2.35330009460449,0.0758000016212463,0,1.76559710502625,278.017211914062,43.6048011779785,59.4070014953613,56.130298614502,6,14.3034000396728
"2371","high reliability","Elliott trap","Captured and released","mountain",2782.837528,"watercourse_river",0.000614744,"Y","Y","N","Y",207.399993896484,-1.17369997501373,62,98,124,6,2.29559993743896,0.0274000000208616,0.334864884614944,12.1764268875122,279.925598144531,38.988899230957,66.0434036254883,81.7369003295898,6,12.3046998977661
"2372","high reliability","Elliott trap","Captured and released","mountain",2782.837528,"watercourse_river",0.000614744,"Y","Y","N","Y",207.399993896484,-1.17369997501373,62,98,124,6,2.29559993743896,0.0274000000208616,0.334864884614944,12.1764268875122,279.925598144531,38.988899230957,66.0434036254883,81.7369003295898,6,12.3046998977661
"2373","high reliability","Pitfall with drift fence","Captured and released","place",8161.261833,"watercourse_river",0.006290696,"Y","Y","N","N",376.200012207031,-1.14230000972748,7,105,124,6,2.56150007247925,0.0472000017762184,1.07965230941773,13.4071321487427,268.182006835938,41.8123016357422,55.7561988830566,97.4567031860352,6,11.3776998519897
"2374","high reliability","Pitfall with drift fence","Captured and released","place",8161.261833,"watercourse_river",0.006290696,"Y","Y","N","N",376.200012207031,-1.14230000972748,7,105,124,6,2.56150007247925,0.0472000017762184,1.07965230941773,13.4071321487427,268.182006835938,41.8123016357422,55.7561988830566,97.4567031860352,6,11.3776998519897
"2375","high reliability","Cage trap","Observation","place",3693.180599,"watercourse_stream",0.011545542,"Y","Y","N","N",344.399993896484,0.132200002670288,53,6,119,12,2.46499991416931,0.159500002861023,0.756759941577911,9.97133445739746,285.172607421875,6.83869981765747,67.5307006835938,15.1159000396729,12,13.307900428772
"2376","high reliability","Elliott trap","Captured and released","place",1556.880351,"watercourse_river",0.004824157,"Y","Y","Y","N",262.799987792969,-0.270500004291534,63,65,106,106,2.37779998779297,0.0838999971747398,0.582851886749268,6.99866771697998,291.038208007812,22.3824005126953,77.0659027099609,44.0968017578125,106,15.1658000946045
"2377","high reliability","Elliott trap","Captured and released","mountain",3246.579776,"road",0.000831472,"Y","N","N","Y",543.599975585938,2.05450010299683,63,65,124,7,2.7260000705719,0.0943000018596649,0.305020987987518,6.19273376464844,261.105987548828,40.2717018127441,62.1717987060547,94.2883987426758,7,11.7253999710083
"2378","high reliability","Elliott trap","Captured and released","place",7993.041109,"watercourse_stream",0.016959872,"Y","Y","Y","N",607.200012207031,0.178599998354912,19,100,119,12,2.73270010948181,0.00540000014007092,0.674999892711639,7.46929359436035,266.897308349609,17.1506996154785,54.4043998718262,49.2630004882813,12,12.1981000900269
"2379","high reliability","Faunatech hair tubes(bait type in X)","Identified from hair or scats","place",16530.32894,"watercourse_stream",0.012160669,"Y","Y","N","N",172.600006103516,-0.843800008296967,45,136,122,6,2.2360999584198,0.048700001090765,0,1.76559710502625,262.735900878906,24.8339996337891,66.6874008178711,31.8337993621826,6,13.8008003234863
