"","SAMPLING_METHOD_DESC","RECORD_TYPE","Point","Point_Distance","Line","Line_Distance","forest","public_land","75m_dem_streams_burned_sept2012.tif","Anisotrophic_Heating_Ruggedbess.tif","ecoregion1750.tif","ecoregion2014.tif","ibra_hex.tif","land_cov_use3.tif","log_vertical_distance_saline_wetlands_sept2012.tif","ProtectionIndex.tif","Radiometrics_2014_k.tif","Radiometrics_2014_th.tif","sept2014JanMaxTemp.tif","sept2014JanRainfall.tif","sept2014JulMinTemp.tif","sept2014JulRainfall.tif","vegtpye3_4.tif","wetness_index_saga_sept2012.tif","Reliability","log","lan"
"3316","General observations","Observation","place",4833.338078,"watercourse_stream",0.023778111,"N","N",187.600006103516,-0.221900001168251,39,16,68,103,2.16950011253357,0.0271000005304813,1.39582097530365,13.2160406112671,341.090301513672,-0.432799994945526,67.9431991577148,24.0568008422852,103,15.4579000473022,"high reliability",146.0872,-36.3805
"3323","General observations","Heard","place",6925.713686,"watercourse_stream",0.016858258,"Y","Y",189.399993896484,-0.00559999980032444,35,121,112,103,1.71150004863739,0.0144999995827675,0.307021677494049,22.0369396209717,312.2294921875,-12.2307996749878,76.0593032836914,30.0065002441406,103,17.5562000274658,"high reliability",141.91929,-37.25307
"3585","Bird count","Observation","airport",7903.575658,"watercourse_stream",0.013117577,"N","N",424.399993896484,0.131699994206428,38,91,80,8,2.5032000541687,0.0485000014305115,1.4357932806015,11.9155912399292,298.376586914062,-1.29550004005432,60.2647018432617,44.9695014953613,8,14.4368000030518,"low reliability",144.04555,-37.22267
"3586","Bird count","Observation","airport",7903.575658,"watercourse_stream",0.013117577,"N","N",424.399993896484,0.131699994206428,38,91,80,8,2.5032000541687,0.0485000014305115,1.4357932806015,11.9155912399292,298.376586914062,-1.29550004005432,60.2647018432617,44.9695014953613,8,14.4368000030518,"low reliability",144.04555,-37.22267
"3615","Incidental","Observation","mountain",5903.846232,"watercourse_channel",0.001925631,"N","N",158.390502929688,0.0020000000949949,30,112,97,106,1.36779999732971,0.00789999961853027,0.625520706176758,9.39671611785889,319.634490966797,-6.63450002670288,65.3379974365234,28.4479007720947,106,17.3680992126465,"high reliability",142.35327,-36.83367
"3616","General observations","Seen","rail_station",2282.658403,"road",0.005111245,"Y","Y",403.799987792969,0.0386999994516373,32,120,100,109,2.24399995803833,0.0102000003680587,1.88331890106201,13.2759475708008,292.802703857422,1.93980002403259,63.0601997375488,24.9407005310059,109,16.3309001922607,"low reliability",143.40394,-37.4389
"3635","General observations","Seen","airport",7626.903693,"watercourse_river",0.01324784,"Y","Y",439.200012207031,0.150000005960465,38,91,96,8,2.44720005989075,0.0207000002264976,1.35899376869202,14.829023361206,308.419494628906,-6.51219987869263,66.8974990844727,37.9319000244141,8,13.9843997955322,"low reliability",143.21504,-37.01
"3636","General observations","Seen","rail_station",3555.828142,"road",0.0096354,"N","N",116.199996948242,-0.00130000000353903,15,113,140,19,1.74849998950958,0.00329999998211861,1.72452998161316,16.718620300293,338.972808837891,-9.97280025482178,71.9728012084961,9.02719974517822,103,16.4552993774414,"high reliability",145.32319,-36.41481
"3637","Incidental","Seen","airport",7713.103036,"state_border",0.002147545,"Y","Y",87.1999969482422,0,60,4,83,9,1.16330003738403,0.00559999980032444,1.74439084529877,16.793291091919,348.017700195312,-16.968599319458,70.9685974121094,-4.47230005264282,9,16.3027000427246,"high reliability",144.46087,-35.94172
"3638","General observations","Observation","place",8330.967367,"watercourse_river",0.023771104,"N","Y",355.600006103516,0.0487999990582466,38,91,113,18,2.35130000114441,0.0355000011622906,0.652069628238678,11.5419311523438,306.608306884766,-6.57880020141602,65.2726974487305,28.1238994598389,103,14.7854995727539,"high reliability",143.8027,-37.22195
"3644","Timed bird census","Observation","place",6357.842824,"road",0.000681191,"N","N",195.244400024414,-0.0172000005841255,39,16,82,18,2.20900011062622,0.0205000005662441,0.747667789459229,16.0734348297119,349.116912841797,-2.58960008621216,67.5848999023438,27.4101009368896,103,15.9954996109009,"high reliability",146.61967,-36.09331
"3645","General observations","Observation","place",30792.28639,"road",0.270447605,"Y","Y",75,-0.00600000005215406,71,51,37,5,1.54990005493164,0.00419999985024333,0.365490257740021,4.03111791610718,337.739196777344,-10.7382001876831,64.7396011352539,2.26040005683899,5,15.8290004730225,"low reliability",141.54388,-34.92873
"3646","Timed bird census","Observation","place",6439.870905,"road",0.029327065,"N","N",295.200012207031,-2.11330008506775,28,94,86,12,2.42109990119934,0.0738999992609024,1.94509756565094,9.2614917755127,324.544891357422,18.9421997070313,57.55419921875,80.0672988891602,12,10.8275003433228,"high reliability",146.47103,-36.55703
"3648","General observations","Observation","rail_station",2586.067249,"watercourse_stream",0.009926506,"Y","Y",278.200012207031,-0.188299998641014,38,91,136,103,2.38949990272522,0.0381999984383583,-0.155173927545548,1.17309939861298,338.422393798828,1.51349997520447,60.6859016418457,39.1217994689941,103,16.0254001617432,"high reliability",146.62946,-36.13752
"3662","Bird count","Seen","mountain",5388.76918,"road",0.02317751,"N","N",113.599998474121,-0.827899992465973,53,6,119,3,1.96710002422333,0.095600001513958,0.200224444270134,3.50121450424194,278.869812011719,-4.05760002136231,80.7182998657227,1.22290003299713,3,13.1858997344971,"high reliability",144.43474,-37.90308
"3668","General observations","Observation","place",5576.776532,"watercourse_river",0.000869528,"N","N",95,0.00120000005699694,107,10,83,103,1.47160005569458,0.00650000013411045,1.16362309455872,17.2708415985107,347.283905029297,-15.2839002609253,69.2838973999023,-3.28390002250671,103,16.4400997161865,"high reliability",145.02106,-36.01357
"3669","General observations","Observation","place",10960.85522,"watercourse_river",0.000652491,"N","N",110.199996948242,0,107,43,57,20,1.76170003414154,0.000600000028498471,1.27351140975952,16.8563117980957,342.807891845703,-5.80789995193481,67.8078994750977,6.19210004806519,103,16.0363006591797,"high reliability",145.56229,-36.08799
"3670","General observations","Observation","place",255.3204446,"watercourse_river",0.001884729,"N","N",105.800003051758,-0.00779999978840351,65,14,140,18,1.69620001316071,0.00359999993816018,1.16189956665039,14.1705026626587,343.168212890625,-9.16819953918457,70.1681976318359,4.65430021286011,103,15.6626996994019,"high reliability",145.42766,-36.15571
"3672","General observations","Observation","place",4153.160814,"watercourse_river",0.010726447,"Y","Y",269.399993896484,-0.505500018596649,38,91,136,3,2.37199997901916,0.0381000004708767,0.624912619590759,15.1661329269409,340.141296386719,1.75730001926422,61.2831001281738,34.6376991271973,3,14.6176996231079,"low reliability",146.56726,-36.13009
"3676","Bird count","Observation","airport",2348.751273,"railway",0.002585941,"N","N",137.318206787109,-0.00669999979436398,17,92,140,103,1.90400004386902,0.0153000000864267,2.24488615989685,13.6930866241455,323.306884765625,0.758400022983551,69.2406997680664,26.4265003204346,103,16.1875991821289,"high reliability",145.15942,-36.8775
"3678","General observations","Observation","place",10726.70103,"road",0.033635586,"N","N",118.599998474121,-0.00109999999403954,30,112,84,5,1.00650000572205,0.00430000014603138,0.71065479516983,6.18706941604614,325.785095214844,-5.0310001373291,61.0308990478516,17.8731994628906,5,16.239200592041,"low reliability",141.80982,-36.44737
"3686","General observations","Observation","place",11058.38015,"road",0.020601456,"Y","Y",78.1999969482422,0,20,139,127,5,1.55560004711151,0.0019000000320375,0.20344777405262,3.99226999282837,281.652313232422,-0.652199983596802,72.5203018188477,61.3757019042969,5,16.3101005554199,"low reliability",141.15492,-37.61288
"3689","General observations","Seen","place",13624.68851,"road",0.01065991,"Y","Y",193.604797363281,0.000300000014249235,30,112,98,16,1.71770000457764,0.00260000000707805,0.229362934827805,3.69875550270081,312.262298583984,-5.26230001449585,63.2622985839844,35.7377014160156,106,16.2334003448486,"low reliability",141.58207,-36.87781
"3694","Bird transect","Observation","place",8130.19559,"road",0.016422906,"Y","Y",200.800003051758,-0.00800000037997961,15,90,113,18,1.87430000305176,0.00179999996908009,0.684180438518524,12.6577291488648,328.516204833984,-12.1822996139526,70.1822967529297,12.4839000701904,103,15.3766002655029,"high reliability",143.46905,-36.80221
"3695","Bird transect","Observation","place",12068.39121,"watercourse_stream",0.027365902,"Y","Y",200.399993896484,0.00540000014007092,35,121,101,103,1.70229995250702,0.00469999993219972,1.39259052276611,14.1170768737793,322.914886474609,-13.9148998260498,74.9149017333984,16.8379001617432,103,15.3781003952026,"high reliability",142.85173,-36.90446
"3696","Bird transect","Observation","place",8152.824099,"road",0.014994067,"Y","Y",297.600006103516,0.0529000014066696,15,90,81,8,2.32680010795593,0.0124000003561378,1.67061460018158,14.769136428833,326.781097412109,-15.5530004501343,72.5949020385742,17.0958995819092,8,15.84850025177,"high reliability",144.3886,-36.91352
"3697","Bird transect","Observation","airport",14641.47764,"watercourse_river",0.006540138,"Y","Y",246.800003051758,0.0148999998345971,15,90,96,8,2.02449989318848,0.0152000002563,0.461243867874146,11.1030750274658,325.313385009766,-16.1599006652832,74.6585006713867,16.3430004119873,8,14.9668998718262,"high reliability",142.97545,-36.82766
"3739","Incidental","Observation","airport",19420.65462,"watercourse_river",0.000943582,"N","Y",28.3999996185303,0.00460000010207295,50,5,19,10,0.75,0.00270000007003546,0.502080023288727,4.46142387390137,358.460113525391,-21.4601001739502,78.4600982666016,-14.4601001739502,10,15.8486995697021,"high reliability",141.12335,-34.13539
"3740","Incidental","Observation","rail_station",3539.77001,"watercourse_stream",0.000604741,"N","N",70.290397644043,0.187600001692772,64,102,123,103,1.61220002174377,0.0566000007092953,0.764215350151062,10.142391204834,289.223114013672,-0.167899996042252,77.9441986083984,-0.705900013446808,103,13.9751996994019,"high reliability",144.57785,-37.7349
"3744","Incidental","Observation","mountain",3726.465814,"watercourse_river",0.000956906,"Y","Y",28.3999996185303,0.000500000023748726,32,120,123,18,0.991699993610382,0.000899999984540045,0.18172599375248,3.69120287895203,283.777801513672,-5.7778000831604,84.7778015136719,-0.0109999999403954,109,17.1837005615234,"high reliability",144.3845,-37.94072
"3745","Incidental","Observation","place",2687.051683,"road",0.002470717,"Y","Y",92.4000015258789,-0.0109000001102686,35,121,107,16,1.68610000610352,0.00719999987632036,0.337494045495987,7.60391235351563,288.358489990234,-9.12909984588623,89.1290969848633,3.87089991569519,109,15.4834003448486,"high reliability",144.14021,-38.04946
"3746","Incidental","Observation","airport",4206.943645,"watercourse_stream",0.001102168,"N","N",148.662506103516,-0.012699999846518,32,120,123,109,2.02180004119873,0.00889999978244305,0.762351512908936,10.0996265411377,291.406188964844,0.614700019359589,73.6591033935547,-0.406199991703033,109,16.2814998626709,"high reliability",144.52204,-37.63913
"3747","Timed bird census","Observation","place",8361.055744,"road",0.000913951,"Y","N",784.599975585938,3.43359994888306,8,78,93,12,2.88940000534058,0.0944000035524368,1.58325386047363,8.3311014175415,272.376586914062,15.2531003952026,37.5994987487793,14.2624998092651,12,11.3423004150391,"high reliability",147.64456,-37.25058
"3765","Timed bird census","Seen","place",7253.635325,"watercourse_stream",0.000942528,"N","N",90.5999984741211,0.00139999995008111,65,14,83,109,1.22150003910065,0.000699999975040555,1.76209688186646,16.4791965484619,346.844787597656,-15.8449001312256,69.8449020385742,-2.84489989280701,109,16.1993999481201,"high reliability",144.45394,-35.98484
"3769","Timed bird census","Seen","airport",5800.446083,"watercourse_stream",0.009915419,"N","N",89.9384994506836,-0.00579999992623925,65,14,83,9,1.21130001544952,0.00170000002253801,1.72021639347076,16.6410827636719,347.445190429687,-16.4451999664307,70.445198059082,-3.44519996643066,9,15.8044004440308,"high reliability",144.44437,-35.97202
"3771","Timed bird census","Seen","place",7948.933395,"watercourse_stream",0.00086821,"N","N",101.400001525879,0.00300000002607703,107,10,83,18,1.58560001850128,0.00219999998807907,1.19754874706268,11.9222135543823,346.971496582031,-13.9714002609253,71.9714965820313,-1.01670002937317,103,15.8114995956421,"high reliability",145.19258,-36.13076
"3772","Timed bird census","Heard","place",11547.14684,"watercourse_river",0.006946818,"Y","N",104,-0.00100000004749745,65,84,140,20,1.62629997730255,0.00860000029206276,1.34757399559021,15.1794519424439,342.015594482422,-10.0156002044678,68.0156021118164,3.98440003395081,103,15.8572998046875,"high reliability",145.24303,-36.16036
"3773","Timed bird census","Seen","airport",6622.507709,"state_border",9.74e-05,"Y","N",86.8261032104492,0.000699999975040555,48,48,83,103,1.15610003471375,0.00860000029206276,1.74833154678345,16.3633041381836,345.181396484375,-13.3171997070313,67.3171997070313,-1.31719994544983,103,16.1359996795654,"high reliability",144.43909,-35.92954
"3774","Timed bird census","Seen","place",13263.22002,"road",0.009526687,"N","N",107.444396972656,0.00920000020414591,60,4,83,109,1.38269996643066,0.0059000002220273,1.22600769996643,15.57750415802,344.990112304687,-17.0468997955322,71.9900970458984,-2.11949992179871,109,15.6142997741699,"high reliability",144.39155,-36.262
"3776","Timed bird census","Seen","rail_station",3728.626278,"watercourse_river",0.000512484,"Y","Y",122.800003051758,-0.00730000017210841,15,90,140,18,1.79180002212524,0.00559999980032444,1.56375789642334,16.1802215576172,338.936309814453,-10.93630027771,74.9363021850586,10.0685997009277,109,15.9430999755859,"high reliability",145.26363,-36.58522
"3777","Incidental","Observation","place",4912.928297,"watercourse_stream",0.019015263,"Y","Y",236.399993896484,-0.0015999999595806,39,16,136,103,2.30949997901916,0.0184000004082918,-0.1478391289711,1.74812459945679,346.365814208984,-2.35840010643005,66.3583984375,33.6431999206543,103,15.7609996795654,"high reliability",146.66277,-36.14663
"3783","Timed bird census","Seen","place",6973.014139,"road",0.015679313,"Y","Y",199.600006103516,-0.00240000011399388,42,50,113,103,1.86520004272461,0.00549999997019768,0.234862118959427,8.58071517944336,322.449798583984,-6.44980001449585,64.4497985839844,18.7189998626709,103,16.1537990570068,"high reliability",143.44754,-36.79544
"3784","Timed bird census","Heard","place",6250.127505,"watercourse_stream",0.01950929,"Y","Y",302.200012207031,-0.198699995875359,38,91,96,16,2.23219990730286,0.0315000005066395,1.14007818698883,13.4306907653809,317.433990478516,-6.77750015258789,64.7895965576172,30.5344009399414,3,15.2041997909546,"high reliability",143.22732,-36.77544
"3785","Incidental","Heard","place",3416.9513,"watercourse_stream",0.000640661,"Y","Y",259.200012207031,0.580200016498566,53,6,68,3,2.3422999382019,0.0703999996185303,1.07525014877319,17.3916778564453,339.170593261719,-1.03629994392395,63.1435012817383,18.3894004821777,3,12.0356998443604,"high reliability",146.19424,-36.20029
"3786","Timed bird census","Heard","mountain",1393.231546,"watercourse_stream",0.003358837,"Y","Y",309.200012207031,0.722500026226044,38,91,94,8,2.31080007553101,0.0465999990701675,2.40636968612671,16.4012336730957,324.805908203125,-8.17539978027344,63.7338981628418,19.5375995635986,8,11.5851001739502,"high reliability",143.68335,-36.58398
