"","SAMPLING_METHOD_DESC","RECORD_TYPE","Point","Point_Distance","Line","Line_Distance","forest","public_land","X75m_dem_streams_burned_sept2012.tif","Anisotrophic_Heating_Ruggedbess.tif","ecoregion1750.tif","ecoregion2014.tif","ibra_hex.tif","land_cov_use3.tif","log_vertical_distance_saline_wetlands_sept2012.tif","ProtectionIndex.tif","Radiometrics_2014_k.tif","Radiometrics_2014_th.tif","sept2014JanMaxTemp.tif","sept2014JanRainfall.tif","sept2014JulMinTemp.tif","sept2014JulRainfall.tif","vegtpye3_4.tif","wetness_index_saga_sept2012.tif","Reliability"
"11647","Incidental","Heard","place",5881.377087,"watercourse_river",0.000308417,"N","Y",182.800003051758,0.277799993753433,62,98,124,16,2.23390007019043,0.0373999997973442,0.51432192325592,10.5234117507935,285.0546875,29.36549949646,76.1821975708008,62.2592010498047,12,13.1702995300293,"low reliability"
"11654","Hair tube","Identified from hair or scats","rail_station",5962.144903,"watercourse_river",0.00951296,"Y","Y",394,-0.311100006103516,32,120,114,3,2.48740005493164,0.00999999977648258,1.34398937225342,13.3345108032227,276.565612792969,10.7288999557495,62.9710998535156,22.1846008300781,3,12.6468000411987,"low reliability"
"11656","Elliott trap","Captured and released","mountain",6025.183086,"watercourse_river",0.008392386,"Y","N",292,-1.0430999994278,36,146,1,7,2.46449995040894,0.0803000032901764,0.191967055201531,2.98323822021484,252.666198730469,37.380500793457,76.4145965576172,77.5913009643555,7,13.8094997406006,"low reliability"
"11657","Incidental","Seen","place",13431.08954,"road",0.107134734,"Y","Y",49.4000015258789,0.00609999988228083,29,11,42,4,1.14370000362396,0.00899999961256981,1.60139906406403,10.0476598739624,344.969207763672,-12.9156999588013,68.9157028198242,-2.91569995880127,4,16.1653003692627,"low reliability"
"11665","Small hair tubes","Identified from hair or scats","mountain",2662.691114,"watercourse_river",0.024573028,"Y","Y",100.913803100586,0.177799999713898,37,140,125,6,1.97049999237061,0.0230999998748302,0,1.76559710502625,255.400405883789,3.90170001983643,83.0485000610352,71.9284973144531,6,15.6372003555298,"low reliability"
"11669","General observations","Heard","place",1141.202862,"road",0.001176197,"N","N",239.199996948242,0.484499990940094,64,102,114,8,2.06349992752075,0.0538000017404556,0.597462117671967,8.83551979064941,296.740112304687,0.731299996376038,70.790901184082,13.3470001220703,8,15.0227003097534,"low reliability"
"11672","Owl census","Heard","place",4248.654457,"watercourse_river",0.000846366,"Y","Y",216,0.330399990081787,45,136,1,16,2.33060002326965,0.047800000756979,0.242922276258469,2.25470066070557,266.532806396484,21.3173007965088,80.2594985961914,63.9774017333984,6,15.0384998321533,"low reliability"
"11677","Incidental","Heard","place",2800.971465,"road",0.009727952,"Y","Y",-1,0,84,170,141,-99,0,0,0,1.76559710502625,262.148803710937,5.85120010375977,90.1488037109375,38.8512001037598,-99,19.4659996032715,"low reliability"
"11684","Incidental","Heard","place",4313.205139,"watercourse_river",0.012508823,"Y","N",169.399993896484,-0.771000027656555,64,102,106,3,2.15520000457764,0.0489000007510185,1.10942852497101,12.1603860855103,297.338806152344,13.8802003860474,78.1183013916016,28.2155990600586,3,13.0741996765137,"low reliability"
"11692","Elliott trap Large","Captured and released","place",2853.409654,"watercourse_river",0.001721933,"Y","Y",572.200012207031,-0.205899998545647,19,100,114,19,2.67549991607666,0.0252000000327825,0.486055880784988,10.5617713928223,280.907409667969,6.94469976425171,54.1562995910645,68.0064010620117,12,13.2531995773315,"low reliability"
"11696","General observations","Observation with supporting evidence","mountain",5605.75365,"watercourse_stream",0.011450301,"Y","Y",1393,0.166899994015694,46,124,111,11,3.13770008087158,0.0930999964475632,2.39218282699585,15.1392679214478,216.062393188477,52.2737007141113,17.6905994415283,168.935806274414,11,10.6174001693726,"low reliability"
"11715","Frog census","Heard","place",13286.8301,"watercourse_stream",0.00830208,"Y","Y",153.725006103516,-0.0515000000596046,37,140,127,6,2.07089996337891,0.0167999994009733,0.183098047971725,2.3870849609375,269.356994628906,2.84310007095337,72.5262985229492,68.1036987304688,6,15.3849000930786,"low reliability"
"11726","Frog census","Heard","place",2191.058921,"watercourse_river",0.007915745,"N","Y",81.8000030517578,0.0103000001981854,20,139,127,5,1.85500001907349,0.0141000002622604,0,1.76559710502625,255.118896484375,5.55770015716553,81.4422988891602,73.5578002929688,5,16.4305992126465,"low reliability"
"11736","Large hair tubes","Identified from hair or scats","peninsula",6997.243391,"road",0.0001899,"Y","Y",82.5999984741211,0.0489000007510185,36,146,99,106,1.92439997196198,0.089699998497963,0,1.76559710502625,264.945007324219,38.7584991455078,71.0804977416992,56.309700012207,106,15.3108997344971,"low reliability"
"11742","Camera - Surveillance/Remote","Seen","mountain",6134.365412,"watercourse_stream",0.00639241,"Y","Y",65.5999984741211,-4.18809986114502,53,6,131,6,1.77359998226166,0.212400004267693,0,1.76559710502625,260.556396484375,7.45429992675781,85.0463027954102,54.9099006652832,6,11.7211999893189,"low reliability"
"11750","Spotlighting","Observation","place",4371.728367,"road",0.002584699,"N","N",29.6000003814697,-0.0227000005543232,57,145,118,6,1.48559999465942,0.00170000002253801,0,1.76559710502625,251.671493530273,14.2540998458862,91.9449996948242,57.6782989501953,6,15.5801000595093,"low reliability"
"11756","Faunatech hair tubes(bait type in X)","Identified from hair or scats","place",3263.369682,"road",0.005745635,"Y","Y",141.399993896484,0.782999992370606,40,30,118,19,2.13210010528564,0.0590000003576279,1.09893608093262,17.2687397003174,285.057403564453,22.0508003234863,81.309700012207,41.2500991821289,12,13.002200126648,"low reliability"
"11758","Camera - Surveillance/Remote","Observation","place",4403.11371,"watercourse_river",0.010308758,"Y","Y",755.599975585938,-4.95240020751953,46,124,108,7,2.87089991569519,0.0943000018596649,1.33353900909424,11.8012218475342,244.340606689453,52.8764991760254,40.5145988464355,134.964202880859,7,10.322699546814,"low reliability"
"11777","Quadrat","Observation","place",10731.77853,"watercourse_stream",0.01767769,"Y","Y",244.399993896484,-0.0828000009059906,15,90,112,3,1.99860000610352,0.00559999980032444,0.151305735111237,14.8560380935669,313.677886962891,-16.6779003143311,82.1042022705078,27.3134994506836,3,15.7007999420166,"low reliability"
"11778","Quadrat","Observation","airport",5619.241852,"watercourse_stream",0.022217056,"N","Y",32,0.0219999998807907,16,95,122,16,1.53159999847412,0.00570000009611249,0,1.76559710502625,269.376708984375,10.6006002426148,73.2805023193359,11.6232995986939,103,15.6288003921509,"low reliability"
"11863","Frog census","Observation","place",5050.148942,"watercourse_river",0.006474278,"N","N",0.200000002980232,0.00240000011399388,17,92,122,103,0.344099998474121,0.014299999922514,0,1.76559710502625,291.544586181641,8.45540046691895,72.5446014404297,-1.54460000991821,103,17.4272994995117,"low reliability"
"11864","Frog census","Observation","rail_station",2559.018446,"road",0.00641933,"N","N",29,-0.00630000000819564,16,95,122,16,1.48360002040863,0.00410000002011657,0,1.76559710502625,283.351104736328,22.0596008300781,69.9401016235352,12.0599002838135,109,16.428300857544,"low reliability"
"11869","Spotlighting on foot","Heard","place",11188.89028,"watercourse_stream",0.001637507,"Y","Y",304.399993896484,-4.13670015335083,63,65,108,6,2.47480010986328,0.134100005030632,0.147145628929138,2.72040843963623,272.290893554687,33.4434013366699,66.24169921875,42.6631011962891,6,10.9924001693726,"low reliability"
"11876","Camera - Surveillance/Remote","Observation with supporting evidence","mountain",3979.291074,"watercourse_river",0.001040543,"Y","Y",368.600006103516,4.71400022506714,63,65,1,117,2.56539988517761,0.211999997496605,0.263722896575928,3.99354672431946,250.071899414062,38.2377014160156,71.5616989135742,69.1349029541016,107,13.8268003463745,"low reliability"
"11877","Camera - Surveillance/Remote","Observation with supporting evidence","mountain",6084.11576,"watercourse_river",0.00798883,"Y","N",345.200012207031,0.580399990081787,36,146,1,7,2.53679990768433,0.120700001716614,0.251895725727081,3.94971418380737,253.854095458984,36.3581008911133,73.3162994384766,66.9794998168945,7,14.6035003662109,"low reliability"
"11878","Camera - Surveillance/Remote","Observation with supporting evidence","mountain",10227.38396,"watercourse_stream",0.010977822,"Y","Y",590.799987792969,-0.329800009727478,19,100,119,12,2.72009992599487,0.0276999995112419,0.784030377864838,8.81747150421143,264.903900146484,19.4514007568359,52.015998840332,49.975399017334,12,12.0335998535156,"low reliability"
"11880","General observations","Seen","rail_station",3123.01427,"watercourse_stream",0.000825162,"Y","N",153.600006103516,-0.0386999994516373,17,99,118,19,2.16020011901856,0,0.944152355194092,10.0534467697144,288.344696044922,20.3484001159668,82.6928024291992,35.2818984985352,3,15.3175001144409,"low reliability"
"11893","Camera - Surveillance/Remote","Observation with supporting evidence","place",7134.865599,"coast",0.016938194,"Y","Y",48.5999984741211,0.0601000003516674,22,71,134,6,1.71630001068115,0.00549999997019768,0,1.76559710502625,271.896697998047,34.886100769043,63.4151992797852,30.886100769043,6,14.6104001998901,"low reliability"
"11913","General observations","Seen","rail_station",1102.984594,"rail_tourist",0.000848222,"Y","N",155.399993896484,0.240600004792213,62,98,124,12,2.17090010643005,0.044599998742342,1.07188749313355,14.2001695632935,283.109191894531,26.4988994598389,78.7649993896484,47.6414985656738,12,15.2871999740601,"low reliability"
"11955","Elliott trap","Captured and released","place",5963.113542,"watercourse_stream",0.009320681,"Y","Y",31.3999996185303,-0.292699992656708,36,146,130,106,1.34249997138977,0.0869000032544136,0,1.76559710502625,264.544708251953,4.99209976196289,88.5139999389648,45.2975006103516,106,14.6652002334595,"low reliability"
"11956","Elliott trap","Captured and released","place",5963.113542,"watercourse_stream",0.009320681,"Y","Y",31.3999996185303,-0.292699992656708,36,146,130,106,1.34249997138977,0.0869000032544136,0,1.76559710502625,264.544708251953,4.99209976196289,88.5139999389648,45.2975006103516,106,14.6652002334595,"low reliability"
"11957","Elliott trap","Captured and released","place",5963.113542,"watercourse_stream",0.009320681,"Y","Y",31.3999996185303,-0.292699992656708,36,146,130,106,1.34249997138977,0.0869000032544136,0,1.76559710502625,264.544708251953,4.99209976196289,88.5139999389648,45.2975006103516,106,14.6652002334595,"low reliability"
"11958","Incidental","Observation","place",5963.113542,"watercourse_stream",0.009320681,"Y","Y",31.3999996185303,-0.292699992656708,36,146,130,106,1.34249997138977,0.0869000032544136,0,1.76559710502625,264.544708251953,4.99209976196289,88.5139999389648,45.2975006103516,106,14.6652002334595,"low reliability"
"11968","Elliott trap","Captured and released","place",4599.590381,"road",0.033586593,"Y","Y",1,-0.000500000023748726,16,95,122,113,0.704299986362457,0.0015999999595806,0,1.76559710502625,274.390106201172,22.609899520874,68.2593994140625,14.7129001617432,113,18.9165000915527,"low reliability"
"11971","Incidental","Heard","place",3250.613586,"road",0.001128841,"N","N",155,0.150700002908707,62,118,118,19,2.15289998054504,0.0296999998390675,0.906732439994812,11.7328472137451,289.862396240234,20.9885997772217,81.9541015625,38.0318984985352,12,13.4642000198364,"low reliability"
"11981","Incidental","Observation","mountain",4057.684531,"road",0.007835054,"Y","Y",138.199996948242,-0.209800004959106,62,98,124,6,2.10940003395081,0.0370999984443188,0.21758708357811,12.1313619613648,287.763885498047,31.2035999298096,72.6229019165039,67.5026016235352,6,16.1618003845215,"low reliability"
"11987","Incidental","Captured and released","place",2170.06258,"watercourse_stream",0.011865751,"Y","Y",174,-9.99999974737875e-05,17,92,106,114,2.18980002403259,0.00219999998807907,1.18959188461304,13.9477529525757,296.089508056641,15.9104995727539,83.0895004272461,32.4747009277344,114,17.0422992706299,"low reliability"
"11990","Elliott trap","Captured and released","place",3455.27192,"watercourse_stream",0.005918067,"Y","Y",186.600006103516,0.704200029373169,64,102,106,19,2.22180008888245,0.0372000001370907,1.01326596736908,11.4083662033081,292.788513183594,19.0529003143311,79.7957000732422,36.1604995727539,8,13.1456003189087,"low reliability"
"12001","General observations","Heard","rail_station",1608.22256,"railway",0.001840751,"N","N",18.2000007629395,-0.0196000002324581,16,154,118,19,1.24070000648499,0.0133999995887279,0.650284647941589,8.8347110748291,290.523498535156,14.4765996932983,83.5234985351562,19.4766006469727,103,17.4563007354736,"low reliability"
"12034","Elliott trap","Captured and released","mountain",6369.225234,"watercourse_stream",0.008058521,"Y","Y",185.600006103516,-0.353700011968613,63,65,115,106,2.26609992980957,0.101099997758865,1.87813806533814,14.3596677780151,287.923492431641,34.5303001403809,54.0484008789062,47.9287986755371,106,15.5352001190185,"low reliability"
"12035","Elliott trap","Captured and released","mountain",6369.225234,"watercourse_stream",0.008058521,"Y","Y",185.600006103516,-0.353700011968613,63,65,115,106,2.26609992980957,0.101099997758865,1.87813806533814,14.3596677780151,287.923492431641,34.5303001403809,54.0484008789062,47.9287986755371,106,15.5352001190185,"low reliability"
"12039","Elliott trap","Captured and released","mountain",7513.861166,"road",0.000562545,"Y","Y",1322.19995117188,-3.1085000038147,46,124,133,11,3.11779999732971,0.108800001442432,0.371362805366516,5.6405930519104,208.926193237305,56.1776008605957,26.7730007171631,172.744598388672,11,11.7369003295898,"low reliability"
"12041","Spotlighting on foot","Heard","place",12020.76294,"road",0.010108691,"Y","Y",671.400024414062,0.0967999994754791,7,105,124,7,2.81859993934631,0.0590999983251095,0.671894550323486,11.8682060241699,251.712997436523,45.5573997497559,51.4426002502441,116.579803466797,7,13.417799949646,"low reliability"
"12051","Cage trap","Captured and released","place",6959.620119,"watercourse_stream",0.005444348,"Y","Y",88.1999969482422,0.00039999998989515,17,92,106,103,1.82760000228882,0.0151000004261732,0.572582185268402,9.72676372528076,303.982513427734,13.2762002944946,85.0027008056641,28.0554008483887,103,17.8358993530273,"low reliability"
"12053","Incidental","Observation","place",1668.168402,"watercourse_river",0.000223491,"Y","N",86.1999969482422,-0.276600003242493,17,92,118,19,1.87969994544983,0.028999999165535,0.76222836971283,13.0617008209229,294.729187011719,16.3029003143311,82.9801025390625,24.2798004150391,3,14.1693000793457,"low reliability"
"12060","Faunatech hair tubes(bait type in X)","Identified from hair or scats","place",8672.550498,"road",0.014090606,"Y","Y",174.600006103516,0.969900012016296,8,78,103,6,2.22690010070801,0.135000005364418,-0.0287334583699703,0.159849718213081,286.601806640625,26.9624996185303,57.4990997314453,11.2406997680664,6,11.9471998214722,"low reliability"
"12064","Incidental","Heard","mountain",2401.255257,"watercourse_stream",0.015136017,"Y","Y",289.200012207031,-0.565400004386902,44,25,134,6,2.46000003814697,0.0214000009000301,0.118864133954048,3.27997732162476,272.718414306641,35.3855018615723,53.6411018371582,27.3854999542236,6,11.2742004394531,"low reliability"
"12065","Frog census","Heard","place",6373.733739,"watercourse_river",0.001747961,"N","N",18.2000007629395,0.000699999975040555,17,92,122,16,1.16709995269775,0.0052000000141561,0.499754458665848,1.91048693656921,296.646911621094,4.34950017929077,80.6461029052734,9.35309982299805,103,15.8927001953125,"low reliability"
"12071","Faunatech hair tubes(bait type in X)","Identified from hair or scats","place",3101.287322,"watercourse_river",0.008929171,"Y","Y",579,0.0637999996542931,19,100,113,16,2.66330003738403,0.0171000007539988,0.445048987865448,12.7049398422241,274.430389404297,8.50609970092773,55.6213989257813,54.4630012512207,12,15.4652004241943,"low reliability"
"12078","Elliott trap","Captured and released","place",4096.623703,"road",0.002789571,"Y","Y",21.6000003814697,0.57669997215271,21,68,99,6,1.38549995422363,0.0777999982237816,0,1.76559710502625,272.654388427734,39.5232009887695,72.1297988891602,56.617000579834,6,15.5543003082275,"low reliability"
"12209","Incidental","Heard","rail_station",3994.766791,"railway",0.001935523,"N","N",57.4000015258789,-0.0307000000029802,16,95,129,16,1.72930002212524,0.0107000004500151,0.146571084856987,3.75520253181458,288.98388671875,17.0251998901367,78.9716033935547,41.9981994628906,103,17.4986991882324,"low reliability"
"12214","Elliott trap Large","Captured and released","place",3522.70489,"watercourse_stream",0.003781546,"Y","Y",515.599975585937,0.0194000005722046,53,6,80,112,2.61870002746582,0.101400002837181,0.941922545433044,12.4309301376343,285.63330078125,3.07010006904602,58.0210990905762,59.2211990356445,112,15.7107000350952,"low reliability"
"12227","Bird transect","Seen","place",13979.71268,"road",0.008212895,"N","Y",75.5999984741211,0.00410000002011657,73,9,42,18,1.62119996547699,0.0111999996006489,0.608114898204803,4.52489280700684,347.559204101562,-15.559100151062,70.5590972900391,-4.55910015106201,4,16.4559993743896,"low reliability"
"12232","Small hair tubes","Identified from hair or scats","airport",10366.8498,"watercourse_river",0.005787478,"Y","Y",37.5999984741211,-0.00620000017806888,20,149,127,17,1.48230004310608,0.00490000005811453,0,1.76559710502625,264.056213378906,0.94379997253418,81.1219024658203,73.9438018798828,6,15.9065999984741,"low reliability"
"12242","General observations","Heard","place",4369.993791,"road",0.001898263,"N","N",72.8000030517578,-0.0441000014543533,17,92,106,16,1.72319996356964,0.0124000003561378,1.10239732265472,12.3872060775757,304.516204833984,5.27059984207153,86.5186004638672,15.027099609375,103,16.6814994812012,"low reliability"
"12246","Incidental","Heard","rail_station",2505.957044,"road",0.003420639,"N","N",115.599998474121,-0.0375999994575977,17,99,118,19,2.02679991722107,0.0140000004321337,0.87305223941803,10.9077167510986,291.413391113281,18.9484996795654,83.9682998657227,35.4065017700195,3,14.5876998901367,"low reliability"
"12253","Elliott trap Large","Captured and released","mountain",2610.711946,"watercourse_stream",0.003586545,"Y","Y",819.400024414063,-0.313400000333786,6,76,100,12,2.78810000419617,0.068000003695488,2.82878446578979,16.6614894866943,270.913787841797,12.3261003494263,52.4348983764648,76.9498977661133,12,11.6941003799439,"low reliability"
"12259","Elliott trap Large","Indirect evidence","mountain",6875.652583,"watercourse_stream",0.013260662,"Y","Y",518.200012207031,0.188700005412102,64,102,80,12,2.61809992790222,0.0403000004589558,1.29609858989716,11.6354331970215,285.934692382812,4.37760019302368,54.9898986816406,57.9527015686035,12,13.2033004760742,"low reliability"
"12260","Elliott trap","Captured and released","place",2307.459964,"road",0.001004809,"Y","N",203.199996948242,0.163499996066093,40,30,106,12,2.25659990310669,0.0679000020027161,0.484849035739899,6.66354894638062,292.330902099609,31.06369972229,75.2035980224609,59.6244010925293,12,14.7543001174927,"low reliability"
"12284","Frog census","Heard","place",3503.848249,"watercourse_stream",0.002880814,"Y","Y",107.400001525879,-0.094200000166893,26,134,130,6,2.04719996452331,0.0120000001043081,0,1.76559710502625,264.926391601562,0.138899996876717,91.7563018798828,38.3107986450195,6,12.4812002182007,"low reliability"
"12291","Frog census","Heard","place",4155.69948,"road",0.000305571,"N","N",365.799987792969,-0.0137999998405576,35,121,113,16,2.18610000610352,0.0188999995589256,0.608097851276398,16.0660037994385,297.275207519531,-0.275200009346008,65.2751998901367,22.7248001098633,109,16.4407005310059,"low reliability"
"12296","Camera - Surveillance/Remote","Observation","place",2180.370864,"watercourse_stream",0.005797749,"Y","N",69,-2.30780005455017,53,6,106,103,1.70019996166229,0.115000002086163,0.794092118740082,12.3455257415772,295.994995117187,14.8484001159668,80.9670028686523,28.454999923706,103,14.0839004516602,"low reliability"
"12300","Camera - Surveillance/Remote","Seen","place",4242.206056,"watercourse_stream",0.007043724,"Y","Y",14.8000001907349,-1.81710004806519,36,146,130,102,1.05599999427795,0.0706999972462654,0,1.76559710502625,265.189392089844,3.3176999092102,91.5074005126953,42.0547981262207,102,15.1106004714966,"low reliability"
"12301","Elliott trap","Captured and released","place",8042.396678,"road",0.030300818,"Y","N",20.2000007629394,-0.00410000002011657,16,95,122,2,1.36300003528595,0.00540000014007092,0,1.76559710502625,268.060302734375,15.2238998413086,68.7852020263672,13.9035997390747,2,16.5363998413086,"low reliability"
"12304","Dusk watch","Heard","place",5689.772397,"watercourse_stream",0.004186039,"Y","Y",290.600006103516,-0.845499992370606,36,147,1,17,2.46280002593994,0.108400002121925,0,1.76559710502625,252.373794555664,37.3522987365723,69.7929992675781,60.7644996643066,6,11.3733997344971,"low reliability"
"12317","Camera - Surveillance/Remote","Observation","place",5905.413069,"watercourse_stream",0.006718468,"Y","Y",239,-2.38190007209778,63,65,124,6,2.35439991950989,0.101499997079372,0.268845677375793,6.90442037582397,281.977996826172,39.5861015319824,66.0330963134766,97.0156021118164,6,13.3894996643066,"low reliability"
"12321","Elliott trap Large","Captured and released","place",3619.531107,"watercourse_stream",0.002812543,"Y","Y",534.200012207031,-0.494199991226196,28,94,80,12,2.63750004768372,0.0555000007152557,1.04828870296478,12.2057495117188,282.834197998047,5.41029977798462,55.7064018249512,63.337100982666,12,14.2392997741699,"low reliability"
"12327","General observations","Museum specimen","rail_station",2929.120962,"watercourse_stream",0.013984349,"Y","N",422.200012207031,0.217800006270409,38,91,100,3,2.27559995651245,0.0410000011324883,0.753768920898438,10.5899896621704,296.479888916016,-2.49279999732971,67.4927978515625,24.6259002685547,3,14.0018997192383,"low reliability"
"12334","Trap (unspecified)","Captured and released","place",12772.92663,"road",0.100458092,"N","Y",51.2000007629395,0.00249999994412065,71,51,42,5,1.1956000328064,0.00279999990016222,1.40302836894989,10.9327564239502,345.394989013672,-12.6000995635986,68.60009765625,-2.60010004043579,5,16.952600479126,"low reliability"
"12343","Owl census","Observation","mountain",2200.411807,"road",0.010094277,"Y","Y",435.399993896484,-1.24580001831055,63,65,124,7,2.6275999546051,0.157499998807907,0.250788480043411,6.05559635162354,264.754791259766,40.7811012268066,63.2151985168457,92.9781036376953,7,13.4383001327515,"low reliability"
"12345","Listening","Observation","place",6619.691012,"watercourse_river",0.022107039,"Y","Y",273.799987792969,0.785199999809265,63,65,108,6,2.4216001033783,0.125300005078316,1.05160987377167,13.2693529129028,279.429504394531,36.6567001342773,60.2494010925293,52.6865005493164,6,14.1332998275757,"low reliability"
"12409","Camera - Surveillance/Remote","Observation with supporting evidence","place",3739.653648,"watercourse_stream",0.001021114,"Y","Y",199,-9.66450023651123,36,146,131,6,2.29909992218018,0.109999999403954,0,1.76559710502625,245.110198974609,20.2821006774902,75.3345031738281,83.5907974243164,6,10.1098003387451,"low reliability"
"12414","Elliott trap Large","Captured and released","mountain",6936.8925,"watercourse_stream",0.011546245,"Y","Y",479.799987792969,0.516099989414215,19,100,80,12,2.57570004463196,0.0285999998450279,1.23841798305512,13.1451053619385,288.033294677734,3.96659994125366,55.0985984802246,55.0559997558594,12,14.0339002609253,"low reliability"
"12415","Elliott trap Large","Captured and released","mountain",6936.8925,"watercourse_stream",0.011546245,"Y","Y",479.799987792969,0.516099989414215,19,100,80,12,2.57570004463196,0.0285999998450279,1.23841798305512,13.1451053619385,288.033294677734,3.96659994125366,55.0985984802246,55.0559997558594,12,14.0339002609253,"low reliability"
"12425","Camera - Surveillance/Remote","Observation","place",1098.110844,"road",0.00114444,"N","N",-1,0,69,159,141,-99,0,0,1.17900192737579,6.79621887207031,279.072509765625,14.9274997711182,83.0725021362305,43.9275016784668,-99,19.4659996032715,"low reliability"
"12433","Camera - Surveillance/Remote","Observation","mountain",4503.174875,"watercourse_river",0.003065578,"Y","Y",929.799987792969,0.612900018692017,46,124,102,7,2.95810008049011,0.0733999982476234,1.01557981967926,11.4738912582398,248.86279296875,45.6352996826172,41.4510002136231,175.099502563477,7,12.726900100708,"low reliability"
"12440","Camera - Surveillance/Remote","Observation with supporting evidence","place",6135.838001,"watercourse_river",0.012216821,"Y","Y",154.199996948242,-0.874100029468536,22,71,99,6,2.19000005722046,0.0269000008702278,0,1.76559710502625,273.931488037109,46.4483985900879,62.1825981140137,59.201099395752,6,12.0677995681763,"low reliability"
"12448","Specimen","Museum specimen","mountain",5748.427192,"watercourse_stream",0.013765299,"Y","Y",379.399993896484,-0.139400005340576,35,121,139,12,2.31049990653992,0.0113000003620982,0.346513569355011,28.0009994506836,295.311401367187,0.54830002784729,66.6054992675781,52.7764015197754,12,11.8725004196167,"low reliability"
"12459","Targeted search","Observation","place",4609.389005,"watercourse_stream",0.010764107,"Y","N",281.600006103516,-1.91050004959106,6,103,86,17,2.40499997138977,0.129999995231628,1.70136785507202,12.8031072616577,331.202087402344,14.5471000671387,59.1295013427734,93.9105987548828,112,14.086799621582,"low reliability"
"12463","Camera - Surveillance/Remote","Observation with supporting evidence","place",7786.695634,"watercourse_river",0.009980972,"Y","Y",420.600006103516,1.20019996166229,40,30,108,6,2.61310005187988,0.0706000030040741,0.323129564523697,4.8893666267395,268.220611572266,48.2435989379883,52.3386001586914,64.6585006713867,6,10.5283002853394,"low reliability"
"12471","General observations","Seen","place",1735.797098,"road",0.000291897,"Y","N",123.400001525879,0.223100006580353,62,98,124,16,2.06750011444092,0.0445000007748604,1.00890982151032,14.0880222320557,285.12939453125,23.2113990783691,79.5341033935547,41.2689018249512,12,13.398099899292,"low reliability"
"12489","General observations","Heard","place",3233.460775,"road",0.003390575,"N","Y",133.600006103516,0.00650000013411045,26,134,126,16,1.5025999546051,0.0165999997407198,0.512121737003326,5.52322816848755,279.319000244141,-0.491499990224838,75.4915008544922,43.152400970459,109,16.264799118042,"low reliability"
"12493","General observations","Seen","place",4962.15012,"road",0.00041881,"Y","Y",451,2.37949991226196,64,102,106,12,2.61610007286072,0.0500999987125397,0.702072501182556,12.5385551452637,278.836090087891,20.6849994659424,61.0371017456055,52.0195999145508,12,10.4818000793457,"low reliability"
"12496","Elliott trap","Captured and released","place",5918.958478,"road",0.002049398,"Y","Y",119,-0.0207000002264976,57,145,129,6,2.07769989967346,0.00870000012218952,0,1.76559710502625,259.968505859375,26.0314998626709,74.9684982299805,43.6609001159668,6,15.1464996337891,"low reliability"
"12501","Frog census","Captured and released","rail_station",1415.452173,"watercourse_river",0.000477398,"N","N",46.4000015258789,-0.00100000004749745,16,154,118,19,1.65320003032684,0.0094999996945262,0.509876489639282,9.70391464233398,289.164398193359,15.835599899292,83.451301574707,22.835599899292,103,15.7349996566772,"low reliability"
"12515","Elliott trap","Captured and released","mountain",5761.135255,"watercourse_stream",0.014825336,"Y","Y",369.200012207031,6.94549989700317,6,76,136,16,2.53570008277893,0.150999993085861,2.66265273094177,14.4641962051392,343.248992919922,1.30460000038147,67.793701171875,53.5032997131348,3,11.4181003570557,"low reliability"
"12516","Owl census","Heard","place",5187.170824,"road",0.000775911,"Y","Y",166.199996948242,0.0989999994635582,64,102,106,16,2.14569997787476,0.0362999998033047,0.99158239364624,12.5113019943237,298.127105712891,10.0965995788574,79.9016036987305,20.2478008270264,103,15.6437997817993,"low reliability"
"12532","Elliott trap","Captured and released","place",9699.335668,"watercourse_stream",0.023524591,"Y","Y",161.800003051758,-0.0781999975442886,16,95,122,6,2.20619988441467,0.015599999576807,0,1.76559710502625,266.3544921875,24.9120006561279,61.8008003234863,24.9120006561279,6,14.6836004257202,"low reliability"
"12533","Elliott trap","Captured and released","place",9699.335668,"watercourse_stream",0.023524591,"Y","Y",161.800003051758,-0.0781999975442886,16,95,122,6,2.20619988441467,0.015599999576807,0,1.76559710502625,266.3544921875,24.9120006561279,61.8008003234863,24.9120006561279,6,14.6836004257202,"low reliability"
"12543","Listening","Observation","place",1152.269891,"road",0.002788325,"N","N",152.800003051758,0.00419999985024333,37,151,125,17,1.95270001888275,0.00559999980032444,0.226670548319817,5.66421127319336,266.479705810547,3.38879990577698,78.5282974243164,53.4589996337891,103,16.4109992980957,"low reliability"
"12559","Incidental","Heard","rail_station",1469.100148,"watercourse_stream",0.001390841,"N","N",51.2000007629395,0.00260000000707805,16,154,123,19,1.62440001964569,0.00609999988228083,0.961689829826355,12.1225900650024,294.97900390625,13.1585998535156,82.9789962768555,15.0209999084473,109,17.1830005645752,"low reliability"
"12571","Elliott trap Large","Captured and released","place",2490.949082,"watercourse_stream",0.002042796,"Y","Y",533.400024414063,0.0428999997675419,64,102,114,19,2.63840007781982,0.0549999997019768,0.398485600948334,11.221001625061,281.191986083984,7.5637001991272,53.6024017333984,65.0052032470703,112,16.1051006317139,"low reliability"
"12593","Cage trap","Captured and released","airport",7348.500771,"watercourse_stream",0.007216871,"Y","Y",786.200012207031,0.324400007724762,25,125,102,107,2.87849998474121,0.0291000008583069,0.711093723773956,5.7904372215271,259.333099365234,42.2230987548828,44.7769012451172,152.059204101563,107,11.6253004074097,"low reliability"
