"","RELIABILITY_TXT","SAMPLING_METHOD_DESC","Point","Point_Distance","Line","Line_Distance","forest","public_land","ridge","vicgov_region","75m_dem_streams_burned_sept2012.tif","Anisotrophic_Heating_Ruggedbess.tif","ecoregion1750.tif","ecoregion2014.tif","ibra_hex.tif","land_cov_use3.tif","log_vertical_distance_saline_wetlands_sept2012.tif","ProtectionIndex.tif","Radiometrics_2014_k.tif","Radiometrics_2014_th.tif","sept2014JanMaxTemp.tif","sept2014JanRainfall.tif","sept2014JulMinTemp.tif","sept2014JulRainfall.tif","vegtpye3_4.tif","wetness_index_saga_sept2012.tif"
"2819","low reliability","Elliott trap","place",8951.633978,"road",0.035067696,"Y","N","N","Y",19.7999992370606,0.0148000000044704,16,95,122,16,1.35339999198914,0.0007999999797903,0,1.76559710502625,269.022705078125,13.993800163269,70.0062026977539,12.4407997131348,106,16.1769008636475
"3003","low reliability","Pitfall with drift fence","place",4179.593548,"road",0.005528266,"N","N","N","N",-1,0,83,168,141,-99,0,0,0,1.76559710502625,259.17529296875,-2.20589995384216,95.1753005981445,69.8261032104492,-99,19.4659996032715
"3029","low reliability","Elliott trap","place",13709.27036,"watercourse_stream",0.00072942,"Y","Y","N","Y",107.400001525879,-0.0173000004142523,40,30,122,106,2.03150010108948,0.064300000667572,0,1.76559710502625,266.885589599609,18.9517002105713,70.7621994018555,23.793399810791,106,15.5354995727539
"3049","low reliability","Elliott trap","place",7082.488519,"road",0.013219701,"Y","Y","N","N",31.3999996185303,0.00350000010803342,20,139,125,103,0.651400029659271,0.00860000029206276,0.232781887054443,6.4424524307251,267.578887939453,-0.57889997959137,87.5789031982422,57.4211006164551,103,16.516300201416
"3093","low reliability","Elliott trap","mountain",7614.597305,"watercourse_river",0.000883446,"Y","Y","N","Y",226.600006103516,-1.3478000164032,63,65,99,6,2.35630011558533,0.0953999981284142,0,0,256.935791015625,41.8764991760254,76.0246963500977,56.6136016845703,6,12.0930995941162
"3100","low reliability","Cage trap","place",7587.69417,"watercourse_river",0.014702894,"Y","Y","N","Y",498,-1.80879998207092,52,24,115,6,2.69729995727539,0.0178999993950129,0,1.76559710502625,256.652709960938,54.7230987548828,37.386100769043,75.8544998168945,6,10.355899810791
"3128","low reliability","Elliott trap","place",3878.021096,"watercourse_river",0.000478557,"Y","Y","N","Y",424.399993896484,-0.0568000003695488,62,98,108,6,2.61890006065369,0.0200999993830919,1.09165215492249,12.0835828781128,266.669311523437,45.0289993286133,60.9213981628418,57.6402015686035,6,13.1928997039795
"3291","low reliability","Elliott trap Large","place",3104.441906,"watercourse_river",0.001340604,"Y","Y","N","N",578,-0.0260000005364418,19,100,80,19,2.68079996109009,0.0148999998345971,0.495637744665146,11.9159955978394,279.374389648437,7.65530014038086,53.3446998596191,71.4232025146484,12,14.7620000839233
"3614","low reliability","Incidental","place",1134.886283,"coast",0.006349223,"N","N","N","Y",-1,0,86,173,141,-99,0,0,0,1.76559710502625,261.220001220703,9.92749977111816,99.0725021362305,53.9275016784668,-99,19.4659996032715
"3629","low reliability","General observations","place",8755.166632,"road",0.009688129,"Y","Y","Y","N",261.600006103516,0.00350000010803342,30,112,112,103,1.67159998416901,0.00620000017806888,0.317319571971893,8.58617115020752,290.847412109375,2.16149997711182,67.0223999023438,37.1614990234375,103,16.5256996154785
"3651","low reliability","Elliott trap","place",7286.342494,"coast",0.01536244,"Y","Y","N","Y",7,-0.00499999988824129,57,145,129,113,0.933899998664856,0.00209999992512166,0,1.76559710502625,263.321990966797,22.67799949646,86.3219985961914,46.6780014038086,113,18.236499786377
"3710","low reliability","Elliott trap","mountain",10372.32194,"watercourse_stream",0.024251424,"Y","Y","N","N",1236.80004882813,8.02589988708496,46,124,135,11,3.08680009841919,0.127700001001358,1.89132082462311,12.4138946533203,250.936706542969,45.4297981262207,16.3757991790771,128.753295898438,11,10.9260997772217
"3742","low reliability","Cage trap","place",2773.054564,"road",0.001330293,"Y","N","N","Y",213.800003051758,-0.0650999993085861,40,30,124,12,2.3024001121521,0.0599000006914139,1.37135517597199,9.8042688369751,284.919586181641,26.7460994720459,78.8095016479492,61.5238990783691,12,13.580400466919
"3925","low reliability","General observations","place",8956.461069,"road",0.010604678,"Y","N","N","Y",43.2000007629395,0.803399980068207,45,136,118,6,1.65050005912781,0.0401000007987022,0.0510869398713112,1.41781830787659,270.693695068359,20.3866996765137,80.4161987304687,56.2275009155273,6,13.7383003234863
"4033","low reliability","Trap (unspecified)","place",13803.44904,"road",0.016914774,"N","N","N","N",204.199996948242,-0.0384000018239021,42,50,84,5,1.8753000497818,0.0220999997109175,0.880206346511841,9.29703044891357,321.517700195312,-6.46339988708496,60.5015983581543,21.3567008972168,5,14.2264995574951
"4034","low reliability","Trap (unspecified)","place",15111.23465,"road",0.010653407,"Y","Y","N","N",79,-0.00329999998211861,56,46,42,18,1.65750002861023,0.00469999993219972,0.562823116779327,4.99727582931519,345.315887451172,-13.315899848938,68.0134963989258,-2.31590008735657,4,16.1194000244141
"4235","low reliability","General observations","mountain",9023.975061,"watercourse_river",0.004182717,"Y","Y","N","N",255.399993896484,0.0031999999191612,30,112,112,103,1.50820004940033,0.0052000000141561,0.322294920682907,9.41339492797852,287.647308349609,4.34649991989136,65.6535034179688,37.0108985900879,103,15.6338996887207
"4281","low reliability","Elliott trap","mountain",407.3161997,"road",0.003730597,"Y","Y","Y","N",267.200012207031,-0.00249999994412065,30,112,139,113,1.84940004348755,0.00499999988824129,1.60048389434815,12.6687154769898,296.413391113281,1.58659994602203,64.4133987426758,35.8092994689941,113,18.775899887085
"4301","low reliability","Elliott trap","place",3455.27192,"watercourse_stream",0.005918067,"Y","Y","N","N",186.600006103516,0.704200029373169,64,102,106,19,2.22180008888245,0.0372000001370907,1.01326596736908,11.4083662033081,292.788513183594,19.0529003143311,79.7957000732422,36.1604995727539,8,13.1456003189087
"4307","low reliability","Elliott trap","place",2731.752604,"road",0.009418343,"Y","Y","N","N",-1,0,84,170,141,-99,0,0,0,1.76559710502625,262.235107421875,5.76490020751953,90.2350997924805,38.7649002075195,-99,19.4659996032715
"4308","low reliability","Elliott trap","place",2731.752604,"road",0.009418343,"Y","Y","N","N",-1,0,84,170,141,-99,0,0,0,1.76559710502625,262.235107421875,5.76490020751953,90.2350997924805,38.7649002075195,-99,19.4659996032715
"4353","low reliability","Elliott trap","place",9872.419674,"road",0.031506376,"Y","Y","N","Y",366.200012207031,2.10509991645813,63,65,115,6,2.56240010261536,0.311699986457825,0,1.76559710502625,275.231201171875,33.4063987731934,41.4845008850098,48.4478988647461,6,12.1535997390747
"4377","low reliability","Cage trap","place",4555.266834,"road",0.001000092,"Y","Y","N","N",148.199996948242,-0.0732000023126602,17,92,106,16,2.08509993553162,0.0256999991834164,0.928867936134338,12.4966850280762,299.938903808594,8.19999980926514,80.8834991455078,17.9666004180908,103,16.3533000946045
"4535","low reliability","General observations","airport",2901.544873,"watercourse_river",0.005674086,"N","N","N","N",8.00870037078857,-0.0115999998524785,37,140,126,16,0.681500017642975,0.00740000000223517,0,1.76559710502625,255.250701904297,0.749400019645691,92.250602722168,54.8329010009766,103,17.1448993682861
"4588","low reliability","Elliott trap Large","place",3622.549593,"road",0.004478659,"Y","Y","N","N",543.200012207031,-1.93060004711151,28,94,80,12,2.64650011062622,0.0571999996900559,0.964621603488922,11.1981601715088,280.957000732422,7.26380014419556,53.736198425293,64.5169982910156,12,12.4457998275757
"4813","low reliability","Large cage trap","place",7617.417295,"watercourse_river",0.000135415,"Y","Y","N","N",841.599975585937,-5.7827000617981,46,124,133,7,2.916100025177,0.141399994492531,1.84671688079834,14.3470907211304,262.165802001953,37.3811988830566,38.1180000305176,150.425094604492,7,11.7150001525879
"4824","low reliability","Elliott trap","place",5009.977347,"road",0.014858458,"Y","Y","N","Y",129,0.193399995565414,57,145,129,6,2.11249995231628,0.0236000008881092,0,1.76559710502625,258.245697021484,28.206600189209,74.1574020385742,46.7611999511719,6,13.3450002670288
"4872","low reliability","Spotlighting on foot","place",5039.468779,"watercourse_stream",0.001077941,"Y","Y","Y","N",207.800003051758,-0.00540000014007092,64,102,106,103,2.25029993057251,0.0465999990701675,1.19973611831665,12.493727684021,296.053192138672,10.2098999023438,76.4400024414063,19.5986003875732,103,15.1555995941162
"4910","low reliability","General observations","place",2259.583376,"road",0.007544835,"N","N","N","N",325,0.641300022602081,38,91,91,8,2.45930004119873,0.0392000004649162,1.1340491771698,14.7323598861694,309.508087158203,5.85820007324219,70.0764007568359,44.7644004821777,8,12.8168001174927
"4974","low reliability","Elliott trap","mountain",2908.534814,"watercourse_stream",0.005833057,"Y","Y","N","N",197.600006103516,0.690400004386902,17,92,106,8,2.24790000915527,0.0201999992132187,0.833810091018677,10.1770725250244,291.921600341797,20.4361000061035,78.5324020385742,37.8987007141113,8,13.7962999343872
"5449","low reliability","Elliott trap","place",5762.80726,"road",0.000730085,"Y","N","Y","N",588.599975585938,-0.173600003123283,19,100,114,16,2.69889998435974,0.029899999499321,0.328937530517578,11.0055227279663,270.492309570312,13.8227996826172,55.7724990844727,46.6651992797852,12,12.7204999923706
"5467","low reliability","Elliott trap","mountain",478.4384984,"watercourse_stream",0.028378934,"Y","Y","Y","N",255.600006103516,-0.105700001120567,26,134,139,103,1.90830004215241,0.0253999996930361,0.288418114185333,20.8351707458496,297.057586669922,3.43729996681213,64.257698059082,55.3134002685547,103,14.9563999176025
"5529","low reliability","Cage trap","place",11350.9776,"road",0.02329851,"Y","Y","N","Y",530.200012207031,-1.24310004711151,18,67,87,106,2.7234001159668,0.273200005292892,1.13450622558594,12.1150341033936,266.491302490234,37.9838981628418,33.1955986022949,54.6926002502441,106,15.0556001663208
"5744","low reliability","Elliott trap Large","place",2475.079039,"watercourse_stream",0.003255203,"Y","Y","N","N",551.599975585938,0.161799997091293,19,100,114,12,2.65599989891052,0.0255999993532896,0.566771030426025,12.637583732605,282.029205322266,5.70979976654053,55.3375015258789,65.518798828125,12,14.145899772644
"5756","low reliability","Elliott trap","place",8951.633978,"road",0.035067696,"Y","N","N","Y",19.7999992370606,0.0148000000044704,16,95,122,16,1.35339999198914,0.0007999999797903,0,1.76559710502625,269.022705078125,13.993800163269,70.0062026977539,12.4407997131348,106,16.1769008636475
"5757","low reliability","Elliott trap","place",9271.365564,"road",0.037204714,"Y","N","N","Y",17.7999992370606,0.0898000001907349,16,95,122,3,1.31239998340607,0.0132999997586012,0,1.76559710502625,270.528594970703,12.507399559021,71.4925994873047,10.6789999008179,3,15.4722995758057
"5764","low reliability","Herp census - active","place",432.7419805,"watercourse_river",0.000604681,"N","N","N","N",375.799987792969,-0.00289999996311963,35,141,113,16,2.2253999710083,0.00400000018998981,0.491465061903,13.5148792266846,296.722290039063,-1.72189998626709,66.7219009399414,21.2787990570068,109,16.3020992279053
"5830","low reliability","Trap (unspecified)","place",15111.23465,"road",0.010653407,"Y","Y","N","N",79,-0.00329999998211861,56,46,42,18,1.65750002861023,0.00469999993219972,0.562823116779327,4.99727582931519,345.315887451172,-13.315899848938,68.0134963989258,-2.31590008735657,4,16.1194000244141
"5984","low reliability","General observations","mountain",3780.391253,"watercourse_channel",0.013360889,"Y","N","N","Y",122.599998474121,-0.00370000000111759,62,98,124,16,2.02970004081726,0.00879999995231628,0.493007302284241,9.77112674713135,298.159088134766,27.8409004211426,78.1591033935547,72.831298828125,103,17.6546001434326
"5989","low reliability","Elliott trap","place",1098.774893,"watercourse_river",0.007525812,"Y","Y","N","N",1257.80004882813,2.01539993286133,46,124,138,7,3.09299993515015,0.0650999993085861,1.72765612602234,14.07200050354,243.607498168945,46.0288009643555,22.1896991729736,169.362106323242,7,10.6843004226685
"6003","low reliability","Elliott trap","mountain",862.7606748,"watercourse_river",0.01144845,"Y","Y","Y","N",225,-0.201900005340576,64,102,106,16,2.2829999923706,0.0494000017642975,0.751206517219543,11.7475290298462,295.220611572266,10.8428001403809,73.2273025512695,23.9487991333008,103,14.509599685669
"6015","low reliability","Elliott trap","place",13709.27036,"watercourse_stream",0.00072942,"Y","Y","N","Y",107.400001525879,-0.0173000004142523,40,30,122,106,2.03150010108948,0.064300000667572,0,1.76559710502625,266.885589599609,18.9517002105713,70.7621994018555,23.793399810791,106,15.5354995727539
"6017","low reliability","Elliott trap","place",10754.06134,"watercourse_river",0.006152004,"Y","Y","N","Y",247.600006103516,-0.0838000029325485,16,95,129,6,2.3938000202179,0.0203000009059906,0,1.76559710502625,255.349700927734,31.0638008117676,68.598503112793,46.4804992675781,6,12.4660997390747
"6018","low reliability","Elliott trap","place",6454.242053,"watercourse_river",0.001141198,"Y","Y","Y","Y",430.600006103516,-7.21229982376099,66,109,108,6,2.61700010299683,0.157000005245209,0.900215744972229,9.52817630767822,268.895599365234,41.1130981445313,48.9660987854004,117.512901306152,6,10.595100402832
"6038","low reliability","Elliott trap","place",3651.313771,"watercourse_stream",0.007579997,"Y","Y","N","N",199.800003051758,0.259499996900559,17,92,106,16,2.25469994544983,0.00570000009611249,0.862383842468262,10.7574605941773,292.115692138672,19.6417007446289,78.9600982666016,36.7500991821289,8,13.483099937439
"6063","low reliability","Elliott trap","airport",5082.410176,"watercourse_stream",0.004419812,"Y","Y","Y","Y",872.599975585938,-1.76919996738434,46,124,133,7,2.93330001831055,0.236699998378754,0.551632881164551,7.15114593505859,245.650497436523,46.4155998229981,36.192798614502,155.911499023438,7,10.4240999221802
"6103","low reliability","Elliott trap","place",7634.298921,"watercourse_river",0.015873777,"Y","Y","N","Y",663.200012207031,-0.809899985790253,21,68,108,7,2.81550002098083,0.0383000001311302,0.452269196510315,7.87654972076416,252.31770324707,48.0476989746094,48.5204010009766,78.359001159668,7,11.6756000518799
"6104","low reliability","Elliott trap","place",4454.880571,"road",0.000716191,"Y","Y","N","Y",325,-0.0653000026941299,40,30,108,106,2.49979996681213,0.0763999968767166,0.884383380413055,16.3731746673584,273.3125,40.5988006591797,62.9154014587402,52.736198425293,106,14.7664003372192
"6105","low reliability","Elliott trap","place",4454.880571,"road",0.000716191,"Y","Y","N","Y",325,-0.0653000026941299,40,30,108,106,2.49979996681213,0.0763999968767166,0.884383380413055,16.3731746673584,273.3125,40.5988006591797,62.9154014587402,52.736198425293,106,14.7664003372192
"6126","low reliability","Cage trap","place",2266.905643,"watercourse_river",0.000656611,"Y","Y","Y","N",277,-5.24179983139038,53,6,106,12,2.3970000743866,0.093299999833107,1.07952582836151,9.89976119995117,286.899200439453,22.3218002319336,71.6880035400391,42.9416007995606,12,10.5704002380371
"6299","low reliability","Elliott trap","airport",2714.759794,"watercourse_river",0.004386772,"Y","Y","N","N",210.199996948242,0.00469999993219972,30,112,139,106,1.65849995613098,0.00249999994412065,0.0925446152687073,2.49555325508118,306.666107177734,-1.666100025177,68.6660995483399,54.4538993835449,106,17.1709995269775
"6435","low reliability","Trap (unspecified)","place",8341.448477,"road",0.002676698,"N","N","N","N",287.600006103516,0.00359999993816018,35,121,81,3,2.31629991531372,0.0110999997705221,1.44901204109192,14.0309772491455,312.940612792969,-3.68090009689331,61.003101348877,26.6625995635986,3,15.9990997314453
"6659","low reliability","Elliott trap","peninsula",4491.922737,"watercourse_river",0.002453067,"Y","Y","N","N",-1,0,84,170,141,-99,0,0.00669999979436398,0,0,250.365295410156,17.6347007751465,99.3653030395508,83.6626968383789,-99,19.4659996032715
"6714","low reliability","Elliott trap","place",6338.237654,"watercourse_river",0.007293823,"Y","Y","N","Y",428.600006103516,-1.01789999008179,63,65,115,7,2.63100004196167,0.143099993467331,0,1.76559710502625,268.737915039062,37.24169921875,36.0497016906738,53.1240005493164,7,10.4635000228882
